item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-1145,Prismatic Deprecated Repositories Sapglass Apex Twin Daggers of Protocol Revision,Standard / Non-Godly,,23,Very Rare,4,236,Weapon,Dual Weapon,Twin Daggers,None,Very Fast,60,95,0,0,28,Focus,Aether,Fortitude,Apex Mutator,Protocol Revision,Very Rare affix: improved Protocol Revision stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Deprecated Repositories instance clears at level 23.,The Deprecated Repositories,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1146,Prismatic EPI-Center Greenfire Tempo Gravity Lance of Critical Timing,Standard / Non-Godly,,23,Very Rare,4,238,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,86,137,0,0,29,Aether,Resonance,Protocol Rating,Resonant,Critical Timing,Very Rare affix: improved Critical Timing stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 23.,The EPI-Center,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1153,Hardened Anomaly Ward Greenfire Chimera Data-Katana of Sonic Reverb,Standard / Non-Godly,,24,Rare,3,217,Weapon,Main Hand,Data-Katana,None,Fast,69,106,0,0,26,Scrap Charge Gain,Perfect Parry Window,Protocol Rating,Apex Mutator,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 24.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 24.,The Anomaly Ward,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1158,Hardened EPI-Center Null-Iron Asteroid Helm of Flow Retention,Standard / Non-Godly,,24,Rare,3,212,Armor,Head,Helm,Medium,,0,0,99,6,59,Armor Pierce,Evolution Point Gain,Might,Kinetic Juggernaut,Flow Retention,Standard affix: modest Flow Retention bonus appropriate for level 24.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 24.,The EPI-Center,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1164,Hardened Syndicate Spire Leviathan Pearl Tempo Aether Focus of Tempo Control,Standard / Non-Godly,,24,Rare,3,217,Weapon,Off Hand Focus,Aether Focus,None,Medium,51,80,0,0,26,Might,Perfect Parry Window,Cooldown Recovery,Resonant,Tempo Control,Standard affix: modest Tempo Control bonus appropriate for level 24.,Dungeon Cache,Dungeon cache reward tied to Syndicate Spire instance clears at level 24.,The Syndicate Spire,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1172,Supercharged EPI-Center Leviathan Pearl Red-Pen Aether Focus of Briar Binding,Standard / Non-Godly,,24,Super,5,273,Weapon,Off Hand Focus,Aether Focus,None,Medium,63,102,0,0,33,Evolution Point Gain,Critical Chance,Perfect Parry Window,Protocol Weaver,Briar Binding,Super affix: minor Briar Binding trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 24.,The EPI-Center,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1188,Prismatic Shut-Down Academies Leviathan Pearl Counterweight Pauldrons of Flow Retention,Standard / Non-Godly,,24,Very Rare,4,244,Armor,Shoulders,Pauldrons,Heavy,,0,0,144,23,68,Focus,Focus,Focus,Kinetic Juggernaut,Flow Retention,Very Rare affix: improved Flow Retention stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Shut-Down Academies instance clears at level 24.,The Shut-Down Academies,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1193,Prismatic Lunar Readiness Base Greenfire Mutagen Data-Katana of Critical Timing,Standard / Non-Godly,,24,Very Rare,4,247,Weapon,Main Hand,Data-Katana,None,Fast,77,122,0,0,30,Protocol Rating,Verdant Point Gain,Shield Break,Apex Mutator,Critical Timing,Very Rare affix: improved Critical Timing stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Lunar Readiness Base instance clears at level 24.,The Lunar Readiness Base,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1198,Prismatic Voyage Incubator Null-Iron Kinetic Visor of EMP Resistance,Standard / Non-Godly,,24,Very Rare,4,242,Armor,Head,Visor,Medium,,0,0,83,13,68,Verdant Point Gain,Might,Altitude Charge Gain,Kinetic Juggernaut,EMP Resistance,Very Rare affix: improved EMP Resistance stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Voyage Incubator instance clears at level 24.,The Voyage Incubator,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1201,Legend-Wrought Deprecated Repositories Cindervale Steel Data-Code Glaive of Vault Momentum,Standard / Non-Godly,,25,Legend,6,344,Weapon,Two-Hand Weapon,Glaive,None,Medium,119,199,0,0,41,Armor Pierce,Protocol Rating,Perfect Parry Window,Apex Mutator,Vault Momentum,High-tier non-unique affix: +3 Vault Momentum stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Deprecated Repositories instance clears at level 25.,The Deprecated Repositories,Dungeon Cache,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1206,Hardened EPI-Center Pressure-Sealed Counterweight Mantle of Siphon Guard,Standard / Non-Godly,,25,Rare,3,223,Armor,Shoulders,Mantle,Medium,,0,0,97,6,62,Threat Control,Shield Break,Flux Charge Gain,Kinetic Juggernaut,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 25.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 25.,The EPI-Center,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1211,Hardened Shut-Down Academies Leviathan Pearl Mutagen Tuning-Fork Blade of Tempo Control,Standard / Non-Godly,,25,Rare,3,226,Weapon,Main Hand,Tuning-Fork Blade,None,Medium,76,118,0,0,27,Fortitude,Resonance,Kinetic Charge,Apex Mutator,Tempo Control,Standard affix: modest Tempo Control bonus appropriate for level 25.,Dungeon Cache,Dungeon cache reward tied to Shut-Down Academies instance clears at level 25.,The Shut-Down Academies,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1216,Hardened Pocket-Monster Data Plains Greenfire Kinetic Chestplate of Leviathan Pressure,Standard / Non-Godly,,25,Rare,3,221,Armor,Chest,Chestplate,Heavy,,0,0,212,14,62,Command Point Gain,Stagger Damage,Threat Control,Kinetic Juggernaut,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 25.,Dungeon Cache,Dungeon cache reward tied to Pocket-Monster Data Plains instance clears at level 25.,The Pocket-Monster Data Plains,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1224,Supercharged Lunar Readiness Base Greenfire Thruster Greatsword of Hydraulic Burst,Standard / Non-Godly,,25,Super,5,293,Weapon,Two-Hand Weapon,Greatsword,None,Slow,120,195,0,0,35,Shield Break,Command Point Gain,Agility,Orbital Striker,Hydraulic Burst,Super affix: minor Hydraulic Burst trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Lunar Readiness Base instance clears at level 25.,The Lunar Readiness Base,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1225,Supercharged Shut-Down Academies Cindervale Steel EMP Greaves of Evolution Charge,Standard / Non-Godly,,25,Super,5,280,Armor,Legs,Greaves,Heavy,,0,0,174,28,78,Cooldown Recovery,Scrap Charge Gain,Fortitude,Scrap-Tek,Evolution Charge,Super affix: minor Evolution Charge trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Shut-Down Academies instance clears at level 25.,The Shut-Down Academies,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1240,Prismatic Anomaly Ward Greenfire Aether-Edit Cloak of Critical Timing,Standard / Non-Godly,,25,Very Rare,4,253,Armor,Back,Cloak,Medium,,0,0,71,11,71,Scrap Charge Gain,Combo Decay Resistance,Resonance,Protocol Weaver,Critical Timing,Very Rare affix: improved Critical Timing stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 25.,The Anomaly Ward,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1245,Prismatic Syndicate Spire Null-Iron Junkyard Coat of EMP Resistance,Standard / Non-Godly,,25,Very Rare,4,252,Armor,Chest,Coat,Heavy,,0,0,164,26,71,Armor Pierce,Protocol Rating,Perfect Parry Window,Scrap-Tek,EMP Resistance,Very Rare affix: improved EMP Resistance stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Syndicate Spire instance clears at level 25.,The Syndicate Spire,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1246,Prismatic Zenith Spire Pressure-Sealed Asteroid Gloves of Leviathan Pressure,Standard / Non-Godly,,25,Very Rare,4,254,Armor,Hands,Gloves,Medium,,0,0,87,14,71,Shield Break,Command Point Gain,Agility,Kinetic Juggernaut,Leviathan Pressure,Very Rare affix: improved Leviathan Pressure stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 25.,The Zenith Spire,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1253,Hardened Zenith Spire Ancient Ironbark Hydraulic Hydraulic Knuckles of Siphon Guard,Standard / Non-Godly,,26,Rare,3,235,Weapon,Fist Weapon,Hydraulic Knuckles,None,Medium,84,130,0,0,28,Aether,Focus,Agility,Scrap-Tek,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 26.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 26.,The Zenith Spire,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1258,Hardened EPI-Center Dawnforge Tempered Aether-Edit Cape of Tempo Control,Standard / Non-Godly,,26,Rare,3,230,Armor,Back,Cape,Medium,,0,0,60,4,64,Evolution Point Gain,Verdant Point Gain,Armor Pierce,Protocol Weaver,Tempo Control,Standard affix: modest Tempo Control bonus appropriate for level 26.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 26.,The EPI-Center,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1264,Hardened EPI-Center Eclipse-Hardened Asteroid Bracers of Sevenfold Counter,Standard / Non-Godly,,26,Rare,3,231,Armor,Wrists,Bracers,Medium,,0,0,79,5,65,Critical Chance,Focus,Verdant Point Gain,Kinetic Juggernaut,Sevenfold Counter,Standard affix: modest Sevenfold Counter bonus appropriate for level 26.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 26.,The EPI-Center,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1272,Supercharged Pocket-Monster Data Plains Eclipse-Hardened Tether Twin Daggers of Evolution Charge,Standard / Non-Godly,,26,Super,5,295,Weapon,Dual Weapon,Twin Daggers,None,Very Fast,73,120,0,0,35,Might,Cooldown Recovery,Critical Chance,Orbital Striker,Evolution Charge,Super affix: minor Evolution Charge trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Pocket-Monster Data Plains instance clears at level 26.,The Pocket-Monster Data Plains,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1288,Prismatic Syndicate Spire Eclipse-Hardened EPI Coat of Tempo Control,Standard / Non-Godly,,26,Very Rare,4,253,Armor,Chest,Coat,Heavy,,0,0,165,27,71,Armor Pierce,Kinetic Charge,Cooldown Recovery,Protocol Weaver,Tempo Control,Very Rare affix: improved Tempo Control stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Syndicate Spire instance clears at level 26.,The Syndicate Spire,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1293,Prismatic Voyage Incubator Ancient Ironbark Scavenger Hydraulic Knuckles of Leviathan Pressure,Standard / Non-Godly,,26,Very Rare,4,267,Weapon,Fist Weapon,Hydraulic Knuckles,None,Medium,93,149,0,0,32,Threat Control,Armor Pierce,Scrap Charge Gain,Scrap-Tek,Leviathan Pressure,Very Rare affix: improved Leviathan Pressure stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Voyage Incubator instance clears at level 26.,The Voyage Incubator,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1298,Prismatic Urban Sprawl Dawnforge Tempered Syntax Helm of Starwell Sync,Standard / Non-Godly,,26,Very Rare,4,262,Armor,Head,Helm,Heavy,,0,0,122,20,73,Fortitude,Fortitude,Fortitude,Protocol Weaver,Starwell Sync,Very Rare affix: improved Starwell Sync stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Urban Sprawl instance clears at level 26.,The Urban Sprawl,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1301,Legend-Wrought Raid-Rush Choke Points Dreamglass Scrap Command Whistle of Phase-Step,Standard / Non-Godly,,27,Legend,6,370,Weapon,Handler Focus,Command Whistle,None,Medium,81,136,0,0,44,Evolution Point Gain,Scrap Charge Gain,Critical Chance,Scrap-Tek,Phase-Step,High-tier non-unique affix: +3 Phase-Step stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Raid-Rush Choke Points instance clears at level 27.,The Raid-Rush Choke Points,Dungeon Cache,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1306,Hardened Syndicate Spire Astral Bone EPI Exo-Rig of Null Ward,Standard / Non-Godly,,27,Rare,3,240,Armor,Chest,Exo-Rig,Heavy,,0,0,193,12,67,Flux Charge Gain,Threat Control,Protocol Rating,Protocol Weaver,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 27.,Dungeon Cache,Dungeon cache reward tied to Syndicate Spire instance clears at level 27.,The Syndicate Spire,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1311,Hardened Lunar Readiness Base Eclipse-Hardened Scavenger One-Hand Sword of Sevenfold Counter,Standard / Non-Godly,,27,Rare,3,243,Weapon,Main Hand,One-Hand Sword,None,Medium,80,124,0,0,29,Cooldown Recovery,Command Point Gain,Might,Scrap-Tek,Sevenfold Counter,Standard affix: modest Sevenfold Counter bonus appropriate for level 27.,Dungeon Cache,Dungeon cache reward tied to Lunar Readiness Base instance clears at level 27.,The Lunar Readiness Base,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1316,Hardened Orbital Tether Station Ancient Ironbark Syntax Mask of Vine Pull,Standard / Non-Godly,,27,Rare,3,238,Armor,Head,Mask,Medium,,0,0,89,6,67,Agility,Combo Decay Resistance,Stagger Damage,Protocol Weaver,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 27.,Dungeon Cache,Dungeon cache reward tied to Orbital Tether Station instance clears at level 27.,The Orbital Tether Station,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1319,Supercharged Syndicate Spire Eclipse-Hardened Hound One-Hand Sword of Evolution Charge,Standard / Non-Godly,,27,Super,5,306,Weapon,Main Hand,One-Hand Sword,None,Medium,98,159,0,0,37,Fortitude,Aether,Focus,Packmaster,Evolution Charge,Super affix: minor Evolution Charge trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Syndicate Spire instance clears at level 27.,The Syndicate Spire,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1324,Supercharged Anomaly Ward Ancient Ironbark Verdant Exo-Rig of Sonic Reverb,Standard / Non-Godly,,27,Super,5,301,Armor,Chest,Exo-Rig,Heavy,,0,0,243,39,84,Command Point Gain,Flux Charge Gain,Shield Break,Sylvan Warden,Sonic Reverb,Super affix: minor Sonic Reverb trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 27.,The Anomaly Ward,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1325,Supercharged Anomaly Ward Dreamglass Crucible Bracers of Vault Momentum,Standard / Non-Godly,,27,Super,5,303,Armor,Wrists,Bracers,Heavy,,0,0,103,17,85,Altitude Charge Gain,Stagger Damage,Perfect Parry Window,Flux-Caster,Vault Momentum,Super affix: minor Vault Momentum trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 27.,The Anomaly Ward,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1335,Prismatic Marlowe Editing Protocol Eclipse-Hardened Maelstrom Pauldrons of Tempo Control,Standard / Non-Godly,,27,Very Rare,4,262,Armor,Shoulders,Pauldrons,Heavy,,0,0,154,25,73,Perfect Parry Window,Flux Charge Gain,Kinetic Charge,Flux-Caster,Tempo Control,Very Rare affix: improved Tempo Control stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Marlowe Editing Protocol instance clears at level 27.,The Marlowe Editing Protocol,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1340,Prismatic Urban Sprawl Ancient Ironbark Zero-G Crossbow of Leviathan Pressure,Standard / Non-Godly,,27,Very Rare,4,276,Weapon,Ranged Weapon,Crossbow,None,Medium,92,147,0,0,33,Aether,Agility,Threat Control,Orbital Striker,Leviathan Pressure,Very Rare affix: improved Leviathan Pressure stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Urban Sprawl instance clears at level 27.,The Urban Sprawl,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1345,Prismatic Zenith Spire Dawnforge Tempered Aether Visor of Starwell Sync,Standard / Non-Godly,,27,Very Rare,4,271,Armor,Head,Visor,Medium,,0,0,92,15,76,Evolution Point Gain,Scrap Charge Gain,Critical Chance,Flux-Caster,Starwell Sync,Very Rare affix: improved Starwell Sync stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 27.,The Zenith Spire,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1346,Prismatic Anomaly Ward Astral Bone Aether-Edit Mantle of Vine Pull,Standard / Non-Godly,,27,Very Rare,4,262,Armor,Shoulders,Mantle,Heavy,,0,0,114,18,73,Command Point Gain,Flux Charge Gain,Shield Break,Protocol Weaver,Vine Pull,Very Rare affix: improved Vine Pull stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 27.,The Anomaly Ward,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1353,Hardened Zenith Spire Astral Bone Maelstrom Mantle of Null Ward,Standard / Non-Godly,,28,Rare,3,248,Armor,Shoulders,Mantle,Heavy,,0,0,108,7,69,Shield Break,Kinetic Charge,Shield Break,Flux-Caster,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 28.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 28.,The Zenith Spire,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1358,Hardened Urban Sprawl Eclipse-Hardened Zero-G Scrap Cannon of Sevenfold Counter,Standard / Non-Godly,,28,Rare,3,251,Weapon,Heavy Ranged,Scrap Cannon,None,Slow,107,167,0,0,30,Might,Armor Pierce,Altitude Charge Gain,Orbital Striker,Sevenfold Counter,Standard affix: modest Sevenfold Counter bonus appropriate for level 28.,Dungeon Cache,Dungeon cache reward tied to Urban Sprawl instance clears at level 28.,The Urban Sprawl,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1364,Hardened Zenith Spire Dreamglass Aether-Edit Gauntlets of Thermal Shock,Standard / Non-Godly,,28,Rare,3,248,Armor,Hands,Gauntlets,Heavy,,0,0,115,7,69,Kinetic Charge,Kinetic Charge,Kinetic Charge,Protocol Weaver,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 28.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 28.,The Zenith Spire,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1372,Supercharged Orbital Tether Station Dreamglass Briar Greaves of Vault Momentum,Standard / Non-Godly,,28,Super,5,313,Armor,Legs,Greaves,Heavy,,0,0,194,31,88,Critical Chance,Might,Evolution Point Gain,Sylvan Warden,Vault Momentum,Super affix: minor Vault Momentum trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Orbital Tether Station instance clears at level 28.,The Orbital Tether Station,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1388,Prismatic Syndicate Spire Dreamglass Grav-Lift Magnetic Grapple Gauntlet of Sevenfold Counter,Standard / Non-Godly,,28,Very Rare,4,277,Weapon,Arm Weapon,Magnetic Grapple Gauntlet,None,Fast,79,126,0,0,33,Evolution Point Gain,Altitude Charge Gain,Verdant Point Gain,Orbital Striker,Sevenfold Counter,Very Rare affix: improved Sevenfold Counter stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Syndicate Spire instance clears at level 28.,The Syndicate Spire,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1393,Prismatic Anomaly Ward Astral Bone Ignition Gloves of Vine Pull,Standard / Non-Godly,,28,Very Rare,4,272,Armor,Hands,Gloves,Medium,,0,0,93,15,76,Flux Charge Gain,Perfect Parry Window,Resonance,Flux-Caster,Vine Pull,Very Rare affix: improved Vine Pull stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 28.,The Anomaly Ward,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1398,Prismatic EPI-Center Eclipse-Hardened Exosphere Scrap Cannon of Combo Grace,Standard / Non-Godly,,28,Very Rare,4,286,Weapon,Heavy Ranged,Scrap Cannon,None,Slow,121,192,0,0,34,Cooldown Recovery,Evolution Point Gain,Perfect Parry Window,Orbital Striker,Combo Grace,Very Rare affix: improved Combo Grace stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 28.,The EPI-Center,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 weapon tuned for late band enemies; source never requires fighting above the item level.
