item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-0365,Tuned Whispering Glade Gridglass Alpha Cloak of Hydraulic Burst,Standard / Non-Godly,,8,Uncommon,2,68,Armor,Back,Cloak,Light,,0,0,19,1,19,Threat Control,Verdant Point Gain,Aether,Apex Mutator,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 8.,Shop Inventory,Rotating shop inventory for level-8 hubs; sold by local outfitters after regional unlock.,The Whispering Glade,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 8 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0372,Plain Micro-Transaction Markets Ash-Tanned Root Boots of Vault Momentum,Standard / Non-Godly,,8,Common,1,66,Armor,Feet,Boots,Light,,0,0,27,2,18,Kinetic Charge,Fortitude,Focus,Sylvan Warden,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 8.,Shop Inventory,Rotating shop inventory for level-8 hubs; sold by local outfitters after regional unlock.,The Micro-Transaction Markets,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 8 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0377,Plain Molten Forge Tinplate Latch Chestplate of Siphon Guard,Standard / Non-Godly,,8,Common,1,65,Armor,Chest,Chestplate,Medium,,0,0,62,4,18,Scrap Charge Gain,Critical Chance,Shield Break,Packmaster,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 8.,Shop Inventory,Rotating shop inventory for level-8 hubs; sold by local outfitters after regional unlock.,The Molten Forge,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 8 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0378,Plain Whispering Glade Wirehide Orbital Pulse Pistols of Phase-Step,Standard / Non-Godly,,8,Common,1,71,Weapon,Dual Ranged,Pulse Pistols,None,Fast,20,29,0,0,9,Verdant Point Gain,Armor Pierce,Perfect Parry Window,Orbital Striker,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 8.,Shop Inventory,Rotating shop inventory for level-8 hubs; sold by local outfitters after regional unlock.,The Whispering Glade,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 8 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0382,Plain Emerald Canopy Sanctuary Civic Iron Briar Bracers of Tempo Control,Standard / Non-Godly,,8,Common,1,64,Armor,Wrists,Bracers,Light,,0,0,22,1,18,Armor Pierce,Focus,Altitude Charge Gain,Sylvan Warden,Tempo Control,Standard affix: modest Tempo Control bonus appropriate for level 8.,Shop Inventory,Rotating shop inventory for level-8 hubs; sold by local outfitters after regional unlock.,The Emerald Canopy Sanctuary,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 8 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0383,Plain Whispering Glade Aether-Wood Thermal Cloak of Null Ward,Standard / Non-Godly,,8,Common,1,66,Armor,Back,Cloak,Light,,0,0,18,1,18,Shield Break,Fortitude,Flux Charge Gain,Flux-Caster,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 8.,Shop Inventory,Rotating shop inventory for level-8 hubs; sold by local outfitters after regional unlock.,The Whispering Glade,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 8 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0388,Plain Whispering Glade Ash-Tanned Tether Void Chakrams of Sevenfold Counter,Standard / Non-Godly,,8,Common,1,69,Weapon,Thrown Weapon,Void Chakrams,None,Fast,21,31,0,0,8,Might,Critical Chance,Kinetic Charge,Orbital Striker,Sevenfold Counter,Standard affix: modest Sevenfold Counter bonus appropriate for level 8.,Shop Inventory,Rotating shop inventory for level-8 hubs; sold by local outfitters after regional unlock.,The Whispering Glade,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 8 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0407,Tuned Heavy-Chewer Canyons Cottonweave Magnetic Warhammer of Briar Binding,Standard / Non-Godly,,9,Uncommon,2,81,Weapon,Two-Hand Weapon,Warhammer,None,Slow,36,55,0,0,10,Perfect Parry Window,Command Point Gain,Perfect Parry Window,Scrap-Tek,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 9.,Shop Inventory,Rotating shop inventory for level-9 hubs; sold by local outfitters after regional unlock.,The Heavy-Chewer Canyons,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0412,Tuned Heavy-Chewer Canyons Gridglass Red-Pen Aegis Shield of Hydraulic Burst,Standard / Non-Godly,,9,Uncommon,2,76,Armor,Shield,Aegis Shield,Medium,,0,0,57,4,21,Aether,Combo Decay Resistance,Flux Charge Gain,Protocol Weaver,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 9.,Shop Inventory,Rotating shop inventory for level-9 hubs; sold by local outfitters after regional unlock.,The Heavy-Chewer Canyons,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0417,Tuned Emerald Canopy Sanctuary Wirehide Scrap Aether Focus of Mirror Deflection,Standard / Non-Godly,,9,Uncommon,2,90,Weapon,Off Hand Focus,Aether Focus,None,Medium,22,33,0,0,11,Evolution Point Gain,Protocol Rating,Kinetic Charge,Scrap-Tek,Mirror Deflection,Standard affix: modest Mirror Deflection bonus appropriate for level 9.,Shop Inventory,Rotating shop inventory for level-9 hubs; sold by local outfitters after regional unlock.,The Emerald Canopy Sanctuary,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0419,Plain Micro-Transaction Markets Ash-Tanned Void Command Whistle of Vault Momentum,Standard / Non-Godly,,9,Common,1,77,Weapon,Handler Focus,Command Whistle,None,Medium,18,27,0,0,9,Altitude Charge Gain,Scrap Charge Gain,Verdant Point Gain,Phantom-Shift,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 9.,Shop Inventory,Rotating shop inventory for level-9 hubs; sold by local outfitters after regional unlock.,The Micro-Transaction Markets,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0420,Plain Molten Forge Gridglass Ironbark Thermal Scepter of Low-Gravity Lift,Standard / Non-Godly,,9,Common,1,79,Weapon,Caster Weapon,Thermal Scepter,None,Medium,27,40,0,0,9,Scrap Charge Gain,Flux Charge Gain,Stagger Damage,Sylvan Warden,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 9.,Shop Inventory,Rotating shop inventory for level-9 hubs; sold by local outfitters after regional unlock.,The Molten Forge,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0424,Plain Molten Forge Tinplate Resonant Exo-Rig of Siphon Guard,Standard / Non-Godly,,9,Common,1,72,Armor,Chest,Exo-Rig,Medium,,0,0,58,4,20,Stagger Damage,Threat Control,Resonance,Resonant,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 9.,Shop Inventory,Rotating shop inventory for level-9 hubs; sold by local outfitters after regional unlock.,The Molten Forge,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0425,Plain Micro-Transaction Markets Wirehide K-0NG Bracers of Phase-Step,Standard / Non-Godly,,9,Common,1,74,Armor,Wrists,Bracers,Light,,0,0,25,2,21,Armor Pierce,Agility,Evolution Point Gain,Packmaster,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 9.,Shop Inventory,Rotating shop inventory for level-9 hubs; sold by local outfitters after regional unlock.,The Micro-Transaction Markets,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0430,Plain Molten Forge Aether-Wood World-Tree Data-Katana of Null Ward,Standard / Non-Godly,,9,Common,1,77,Weapon,Main Hand,Data-Katana,None,Fast,25,37,0,0,9,Threat Control,Scrap Charge Gain,Agility,Sylvan Warden,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 9.,Shop Inventory,Rotating shop inventory for level-9 hubs; sold by local outfitters after regional unlock.,The Molten Forge,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0454,Tuned Subterranean Grid Cottonweave Altitude Greaves of Briar Binding,Standard / Non-Godly,,10,Uncommon,2,85,Armor,Legs,Greaves,Medium,,0,0,53,3,24,Focus,Armor Pierce,Evolution Point Gain,Orbital Striker,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 10.,Shop Inventory,Rotating shop inventory for level-10 hubs; sold by local outfitters after regional unlock.,The Subterranean Grid,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0459,Tuned On-Demand Arteries Gridglass Crucible Protocol Blade of Hydraulic Burst,Standard / Non-Godly,,10,Uncommon,2,88,Weapon,Main Hand,Protocol Blade,None,Medium,29,44,0,0,11,Protocol Rating,Fortitude,Agility,Flux-Caster,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 10.,Shop Inventory,Rotating shop inventory for level-10 hubs; sold by local outfitters after regional unlock.,The On-Demand Arteries,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0465,Tuned Heavy-Chewer Canyons Cloudhook Brass EMP Legwraps of Sonic Reverb,Standard / Non-Godly,,10,Uncommon,2,85,Armor,Legs,Legwraps,Light,,0,0,37,2,24,Flux Charge Gain,Armor Pierce,Combo Decay Resistance,Scrap-Tek,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 10.,Shop Inventory,Rotating shop inventory for level-10 hubs; sold by local outfitters after regional unlock.,The Heavy-Chewer Canyons,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0472,Plain Molten Forge Wirehide Reverb Greaves of Phase-Step,Standard / Non-Godly,,10,Common,1,81,Armor,Legs,Greaves,Medium,,0,0,50,3,23,Perfect Parry Window,Evolution Point Gain,Cooldown Recovery,Resonant,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 10.,Shop Inventory,Rotating shop inventory for level-10 hubs; sold by local outfitters after regional unlock.,The Molten Forge,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0477,Plain Molten Forge Aether-Wood Phantom Greatsword of Null Ward,Standard / Non-Godly,,10,Common,1,84,Weapon,Two-Hand Weapon,Greatsword,None,Slow,36,54,0,0,10,Aether,Cooldown Recovery,Scrap Charge Gain,Phantom-Shift,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 10.,Shop Inventory,Rotating shop inventory for level-10 hubs; sold by local outfitters after regional unlock.,The Molten Forge,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0478,Plain Micro-Transaction Markets Cottonweave Root Glaive of Hound Latch,Standard / Non-Godly,,10,Common,1,86,Weapon,Two-Hand Weapon,Glaive,None,Medium,32,47,0,0,10,Fortitude,Perfect Parry Window,Critical Chance,Sylvan Warden,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 10.,Shop Inventory,Rotating shop inventory for level-10 hubs; sold by local outfitters after regional unlock.,The Micro-Transaction Markets,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0482,Plain Magma-Core Forges Ash-Tanned Tuning Gauntlets of Sevenfold Counter,Standard / Non-Godly,,10,Common,1,79,Armor,Hands,Gauntlets,Light,,0,0,37,2,22,Evolution Point Gain,Kinetic Charge,Fortitude,Resonant,Sevenfold Counter,Standard affix: modest Sevenfold Counter bonus appropriate for level 10.,Shop Inventory,Rotating shop inventory for level-10 hubs; sold by local outfitters after regional unlock.,The Magma-Core Forges,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0483,Plain Evolution Arenas Gridglass Latch Legwraps of Armor Sunder,Standard / Non-Godly,,10,Common,1,81,Armor,Legs,Legwraps,Light,,0,0,35,2,23,Command Point Gain,Evolution Point Gain,Protocol Rating,Packmaster,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 10.,Shop Inventory,Rotating shop inventory for level-10 hubs; sold by local outfitters after regional unlock.,The Evolution Arenas,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0507,Tuned Playa of Ash Null-Iron Thermal Void Chakrams of Evolution Charge,Standard / Non-Godly,,11,Uncommon,2,97,Weapon,Thrown Weapon,Void Chakrams,None,Fast,29,44,0,0,12,Verdant Point Gain,Flux Charge Gain,Critical Chance,Flux-Caster,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 11.,Shop Inventory,Rotating shop inventory for level-11 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0512,Tuned Subterranean Grid Mirror-Glass Tether Cloak of Sonic Reverb,Standard / Non-Godly,,11,Uncommon,2,92,Armor,Back,Cloak,Light,,0,0,26,2,26,Shield Break,Agility,Protocol Rating,Orbital Striker,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 11.,Shop Inventory,Rotating shop inventory for level-11 hubs; sold by local outfitters after regional unlock.,The Subterranean Grid,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0517,Tuned Heavy-Chewer Canyons Sapglass Glacial Twin Daggers of Flow Retention,Standard / Non-Godly,,11,Uncommon,2,95,Weapon,Dual Weapon,Twin Daggers,None,Very Fast,25,37,0,0,11,Might,Scrap Charge Gain,Might,Flux-Caster,Flow Retention,Standard affix: modest Flow Retention bonus appropriate for level 11.,Shop Inventory,Rotating shop inventory for level-11 hubs; sold by local outfitters after regional unlock.,The Heavy-Chewer Canyons,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0519,Plain Molten Forge Cindervale Steel Adaptive Boots of Phase-Step,Standard / Non-Godly,,11,Common,1,88,Armor,Feet,Boots,Light,,0,0,35,2,25,Focus,Stagger Damage,Kinetic Charge,Apex Mutator,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 11.,Shop Inventory,Rotating shop inventory for level-11 hubs; sold by local outfitters after regional unlock.,The Molten Forge,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0520,Plain Playa of Ash Mirror-Glass Sub-Bass Mask of Dawnforge Resolve,Standard / Non-Godly,,11,Common,1,90,Armor,Head,Mask,Light,,0,0,33,2,25,Aether,Shield Break,Command Point Gain,Resonant,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 11.,Shop Inventory,Rotating shop inventory for level-11 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0524,Plain On-Demand Arteries Pressure-Sealed Inertia Chestplate of Null Ward,Standard / Non-Godly,,11,Common,1,87,Armor,Chest,Chestplate,Medium,,0,0,84,5,24,Protocol Rating,Aether,Threat Control,Kinetic Juggernaut,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 11.,Shop Inventory,Rotating shop inventory for level-11 hubs; sold by local outfitters after regional unlock.,The On-Demand Arteries,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0525,Plain Playa of Ash Sapglass Void Twin Daggers of Hound Latch,Standard / Non-Godly,,11,Common,1,93,Weapon,Dual Weapon,Twin Daggers,None,Very Fast,25,36,0,0,11,Evolution Point Gain,Resonance,Focus,Phantom-Shift,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 11.,Shop Inventory,Rotating shop inventory for level-11 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0530,Plain Playa of Ash Moon-Silver Resonant Cloak of Armor Sunder,Standard / Non-Godly,,11,Common,1,88,Armor,Back,Cloak,Light,,0,0,25,2,25,Flux Charge Gain,Stagger Damage,Shield Break,Resonant,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 11.,Shop Inventory,Rotating shop inventory for level-11 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0554,Tuned Molten Forge Null-Iron World-Tree Command Whistle of Evolution Charge,Standard / Non-Godly,,12,Uncommon,2,105,Weapon,Handler Focus,Command Whistle,None,Medium,25,37,0,0,13,Armor Pierce,Perfect Parry Window,Focus,Sylvan Warden,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Molten Forge,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0559,Tuned Magma-Core Forges Mirror-Glass Hound Aegis Shield of Sonic Reverb,Standard / Non-Godly,,12,Uncommon,2,100,Armor,Shield,Aegis Shield,Medium,,0,0,74,5,28,Threat Control,Evolution Point Gain,Shield Break,Packmaster,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Magma-Core Forges,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0565,Tuned Playa of Ash Greenfire Crucible Data-Katana of Siphon Guard,Standard / Non-Godly,,12,Uncommon,2,105,Weapon,Main Hand,Data-Katana,None,Fast,34,51,0,0,13,Resonance,Perfect Parry Window,Flux Charge Gain,Flux-Caster,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0572,Plain Subterranean Grid Sapglass Guard Bracers of Hound Latch,Standard / Non-Godly,,12,Common,1,96,Armor,Wrists,Bracers,Light,,0,0,33,2,27,Verdant Point Gain,Verdant Point Gain,Verdant Point Gain,Kinetic Juggernaut,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Subterranean Grid,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0577,Plain On-Demand Arteries Moon-Silver Alpha Crossbow of Armor Sunder,Standard / Non-Godly,,12,Common,1,99,Weapon,Ranged Weapon,Crossbow,None,Medium,35,51,0,0,12,Shield Break,Might,Resonance,Apex Mutator,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The On-Demand Arteries,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0578,Plain Playa of Ash Null-Iron Reverb Coat of Briar Binding,Standard / Non-Godly,,12,Common,1,97,Armor,Chest,Coat,Medium,,0,0,63,4,27,Cooldown Recovery,Focus,Evolution Point Gain,Resonant,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0582,Plain Playa of Ash Cindervale Steel Seismic Pauldrons of Thermal Shock,Standard / Non-Godly,,12,Common,1,94,Armor,Shoulders,Pauldrons,Medium,,0,0,55,4,26,Might,Altitude Charge Gain,Perfect Parry Window,Kinetic Juggernaut,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0583,Plain Sonic Badlands Mirror-Glass Phantom Belt of Hydraulic Burst,Standard / Non-Godly,,12,Common,1,96,Armor,Waist,Belt,Light,,0,0,30,2,27,Agility,Verdant Point Gain,Agility,Phantom-Shift,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Sonic Badlands,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0607,Tuned Molten Forge Leviathan Pearl Latch Pauldrons of Vault Momentum,Standard / Non-Godly,,13,Uncommon,2,109,Armor,Shoulders,Pauldrons,Medium,,0,0,64,4,31,Fortitude,Shield Break,Evolution Point Gain,Packmaster,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 13.,Shop Inventory,Rotating shop inventory for level-13 hubs; sold by local outfitters after regional unlock.,The Molten Forge,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 13 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0612,Tuned Playa of Ash Greenfire Briar Legwraps of Siphon Guard,Standard / Non-Godly,,13,Uncommon,2,108,Armor,Legs,Legwraps,Medium,,0,0,47,3,30,Command Point Gain,Resonance,Agility,Sylvan Warden,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 13.,Shop Inventory,Rotating shop inventory for level-13 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 13 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0619,Plain Micro-Transaction Markets Sapglass Magnetic Greaves of Hound Latch,Standard / Non-Godly,,13,Common,1,103,Armor,Legs,Greaves,Medium,,0,0,64,4,29,Armor Pierce,Combo Decay Resistance,Might,Scrap-Tek,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 13.,Shop Inventory,Rotating shop inventory for level-13 hubs; sold by local outfitters after regional unlock.,The Micro-Transaction Markets,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 13 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0620,Plain On-Demand Arteries Greenfire Haymaker Aegis Shield of Aerial Juggle,Standard / Non-Godly,,13,Common,1,105,Armor,Shield,Aegis Shield,Medium,,0,0,78,5,29,Shield Break,Threat Control,Aether,Kinetic Juggernaut,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 13.,Shop Inventory,Rotating shop inventory for level-13 hubs; sold by local outfitters after regional unlock.,The On-Demand Arteries,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 13 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0624,Plain Molten Forge Moon-Silver Red-Pen Rail Rifle of Armor Sunder,Standard / Non-Godly,,13,Common,1,106,Weapon,Ranged Weapon,Rail Rifle,None,Slow,44,65,0,0,13,Threat Control,Protocol Rating,Stagger Damage,Protocol Weaver,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 13.,Shop Inventory,Rotating shop inventory for level-13 hubs; sold by local outfitters after regional unlock.,The Molten Forge,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 13 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0654,Tuned Scrap-Yard Labyrinth Leviathan Pearl Resonant Vine Scythe of Vault Momentum,Standard / Non-Godly,,14,Uncommon,2,121,Weapon,Two-Hand Weapon,Vine Scythe,None,Medium,42,64,0,0,15,Evolution Point Gain,Focus,Cooldown Recovery,Resonant,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 14.,Shop Inventory,Rotating shop inventory for level-14 hubs; sold by local outfitters after regional unlock.,The Scrap-Yard Labyrinth,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 14 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0659,Tuned Heavy-Chewer Canyons Greenfire Stutter Cloak of Siphon Guard,Standard / Non-Godly,,14,Uncommon,2,116,Armor,Back,Cloak,Light,,0,0,32,2,32,Flux Charge Gain,Verdant Point Gain,Scrap Charge Gain,Phantom-Shift,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 14.,Shop Inventory,Rotating shop inventory for level-14 hubs; sold by local outfitters after regional unlock.,The Heavy-Chewer Canyons,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 14 armor tuned for mid band enemies; source never requires fighting above the item level.
