item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-1804,Ancient Front-Matter Void Starwell Alloy Root Chestplate of Critical Timing,Standard / Non-Godly,,37,Ancient,7,573,Armor,Chest,Chestplate,Heavy,,0,0,551,89,160,Stagger Damage,Stagger Damage,Stagger Damage,Sylvan Warden,Critical Timing,High-tier non-unique affix: +4 Critical Timing stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Resonant Behemoth remnant encounter when fought at or above level 8.,The Front-Matter Void,Resonant Behemoth,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1813,Prismatic Infinite Archives Eclipse-Hardened Flux Greaves of Briar Binding,Standard / Non-Godly,,37,Very Rare,4,360,Armor,Legs,Greaves,Heavy,,0,0,223,36,101,Focus,Scrap Charge Gain,Perfect Parry Window,Phantom-Shift,Briar Binding,Very Rare affix: improved Briar Binding stat budget and one utility roll.,Boss Drop,Low-weight drop from Resonance Maestro remnant encounter when fought at or above level 12.,The Infinite Archives,Resonance Maestro,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1824,Legend-Wrought Resonant Peaks Astral Bone Sylvan Legwraps of Sonic Reverb,Standard / Non-Godly,,37,Legend,6,488,Armor,Legs,Legwraps,Heavy,,0,0,212,34,137,Flux Charge Gain,Scrap Charge Gain,Command Point Gain,Sylvan Warden,Sonic Reverb,High-tier non-unique affix: +3 Sonic Reverb stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Ascendant Colossus remnant encounter when fought at or above level 25.,The Resonant Peaks,Ascendant Colossus,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1825,Legend-Wrought Infinite Archives Prismatic Data Glacial Helm of Vault Momentum,Standard / Non-Godly,,37,Legend,6,490,Armor,Head,Helm,Heavy,,0,0,228,37,137,Critical Chance,Flux Charge Gain,Verdant Point Gain,Flux-Caster,Vault Momentum,High-tier non-unique affix: +3 Vault Momentum stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Data-Forged Evolvarch remnant encounter when fought at or above level 30.,The Infinite Archives,Data-Forged Evolvarch,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1842,Supercharged Resonant Peaks Ancient Ironbark Counterweight Protocol Blade of Armor Sunder,Standard / Non-Godly,,37,Super,5,419,Weapon,Main Hand,Protocol Blade,None,Medium,134,218,0,0,50,Command Point Gain,Aether,Combo Decay Resistance,Kinetic Juggernaut,Armor Sunder,Super affix: minor Armor Sunder trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Syndicate Lich remnant encounter when fought at or above level 35.,The Resonant Peaks,Syndicate Lich,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1847,Supercharged Emerald Canopy Sanctuary Dawnforge Tempered Mutagen Visor of Thermal Shock,Standard / Non-Godly,,37,Super,5,414,Armor,Head,Visor,Heavy,,0,0,141,23,116,Critical Chance,Flux Charge Gain,Verdant Point Gain,Apex Mutator,Thermal Shock,Super affix: minor Thermal Shock trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Emerald Canopy Sanctuary,Null Anomaly,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1856,Ancient Planet Defense Perimeter Prismatic Data Resonant Greaves of EMP Resistance,Standard / Non-Godly,,38,Ancient,7,587,Armor,Legs,Greaves,Heavy,,0,0,364,59,164,Focus,Altitude Charge Gain,Cooldown Recovery,Resonant,EMP Resistance,High-tier non-unique affix: +4 EMP Resistance stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Data-Forged Evolvarch remnant encounter when fought at or above level 30.,The Planet Defense Perimeter,Data-Forged Evolvarch,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1871,Prismatic Lich's Court Astral Bone Afterimage Flux Staff of Sonic Reverb,Standard / Non-Godly,,38,Very Rare,4,374,Weapon,Two-Hand Focus,Flux Staff,None,Medium,127,203,0,0,45,Shield Break,Cooldown Recovery,Combo Decay Resistance,Phantom-Shift,Sonic Reverb,Very Rare affix: improved Sonic Reverb stat budget and one utility roll.,Boss Drop,Low-weight drop from Ascendant Colossus remnant encounter when fought at or above level 25.,The Lich's Court,Ascendant Colossus,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1877,Legend-Wrought Abyssal Trench Void-Touched Pack Gloves of Siphon Guard,Standard / Non-Godly,,38,Legend,6,501,Armor,Hands,Gloves,Heavy,,0,0,171,28,140,Agility,Evolution Point Gain,Stagger Damage,Packmaster,Siphon Guard,High-tier non-unique affix: +3 Siphon Guard stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The Abyssal Trench,Apex Chimera,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1878,Legend-Wrought EPI-Center Dawnforge Tempered Thruster Vine Scythe of Phase-Step,Standard / Non-Godly,,38,Legend,6,507,Weapon,Two-Hand Weapon,Vine Scythe,None,Medium,167,280,0,0,61,Focus,Altitude Charge Gain,Cooldown Recovery,Orbital Striker,Phase-Step,High-tier non-unique affix: +3 Phase-Step stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The EPI-Center,Null Anomaly,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1889,Supercharged EPI-Center Ancient Ironbark Hydraulic Hydraulic Knuckles of Armor Sunder,Standard / Non-Godly,,38,Super,5,430,Weapon,Fist Weapon,Hydraulic Knuckles,None,Medium,148,242,0,0,52,Flux Charge Gain,Altitude Charge Gain,Protocol Rating,Scrap-Tek,Armor Sunder,Super affix: minor Armor Sunder trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Syndicate Lich remnant encounter when fought at or above level 35.,The EPI-Center,Syndicate Lich,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1894,Supercharged Resonant Peaks Dawnforge Tempered Aether-Edit Coat of Thermal Shock,Standard / Non-Godly,,38,Super,5,425,Armor,Chest,Coat,Heavy,,0,0,277,45,119,Cooldown Recovery,Perfect Parry Window,Might,Protocol Weaver,Thermal Shock,Super affix: minor Thermal Shock trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Resonant Peaks,Null Anomaly,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1899,Myth-Sung Resonant Peaks Starwell Alloy Junkyard Briar Bow of Projectile Reversal,Standard / Non-Godly,,38,Mythological,8,686,Weapon,Ranged Weapon,Briar Bow,None,Medium,204,360,0,0,82,Agility,Evolution Point Gain,Stagger Damage,Scrap-Tek,Projectile Reversal,High-tier non-unique affix: +5 Projectile Reversal stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Resonant Behemoth remnant encounter when fought at or above level 8.,The Resonant Peaks,Resonant Behemoth,2,Mythic Starwell Fragment,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1903,Ancient Infinite Archives Prismatic Data Alpha Boots of EMP Resistance,Standard / Non-Godly,,39,Ancient,7,602,Armor,Feet,Boots,Heavy,,0,0,243,39,169,Kinetic Charge,Shield Break,Kinetic Charge,Apex Mutator,EMP Resistance,High-tier non-unique affix: +4 EMP Resistance stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Data-Forged Evolvarch remnant encounter when fought at or above level 30.,The Infinite Archives,Data-Forged Evolvarch,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1904,Ancient Zenith Spire Ancient Ironbark Reverb Mask of Leviathan Pressure,Standard / Non-Godly,,39,Ancient,7,604,Armor,Head,Mask,Heavy,,0,0,225,36,169,Protocol Rating,Combo Decay Resistance,Command Point Gain,Resonant,Leviathan Pressure,High-tier non-unique affix: +4 Leviathan Pressure stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Syndicate Lich remnant encounter when fought at or above level 35.,The Zenith Spire,Syndicate Lich,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1913,Prismatic Pocket-Monster Data Plains Dreamglass Chimera Bracers of Evolution Charge,Standard / Non-Godly,,39,Very Rare,4,380,Armor,Wrists,Bracers,Heavy,,0,0,130,21,106,Armor Pierce,Stagger Damage,Critical Chance,Apex Mutator,Evolution Charge,Very Rare affix: improved Evolution Charge stat budget and one utility roll.,Boss Drop,Low-weight drop from Ivory Behemoth remnant encounter when fought at or above level 4.,The Pocket-Monster Data Plains,Ivory Behemoth,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1924,Legend-Wrought EPI-Center Void-Touched Tempo Belt of Siphon Guard,Standard / Non-Godly,,39,Legend,6,514,Armor,Waist,Belt,Heavy,,0,0,159,26,144,Resonance,Stagger Damage,Aether,Resonant,Siphon Guard,High-tier non-unique affix: +3 Siphon Guard stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The EPI-Center,Apex Chimera,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1925,Legend-Wrought Lich's Court Dawnforge Tempered Handler Cape of Phase-Step,Standard / Non-Godly,,39,Legend,6,516,Armor,Back,Cape,Heavy,,0,0,134,22,144,Kinetic Charge,Shield Break,Kinetic Charge,Packmaster,Phase-Step,High-tier non-unique affix: +3 Phase-Step stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Lich's Court,Null Anomaly,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1942,Supercharged Central Pillar Astral Bone EPI Belt of Hydraulic Burst,Standard / Non-Godly,,39,Super,5,437,Armor,Waist,Belt,Heavy,,0,0,135,22,122,Agility,Protocol Rating,Flux Charge Gain,Protocol Weaver,Hydraulic Burst,Super affix: minor Hydraulic Burst trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Ascendant Colossus remnant encounter when fought at or above level 25.,The Central Pillar / Star-Elevator Core,Ascendant Colossus,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1947,Supercharged Zenith Spire Eclipse-Hardened Scavenger One-Hand Sword of Mirror Deflection,Standard / Non-Godly,,39,Super,5,440,Weapon,Main Hand,One-Hand Sword,None,Medium,140,229,0,0,53,Kinetic Charge,Shield Break,Kinetic Charge,Scrap-Tek,Mirror Deflection,Super affix: minor Mirror Deflection trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Resonance Maestro remnant encounter when fought at or above level 12.,The Zenith Spire,Resonance Maestro,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1951,Ancient Zenith Spire Ancient Ironbark Adaptive Chestplate of Leviathan Pressure,Standard / Non-Godly,,40,Ancient,7,618,Armor,Chest,Chestplate,Heavy,,0,0,594,96,173,Scrap Charge Gain,Fortitude,Combo Decay Resistance,Apex Mutator,Leviathan Pressure,High-tier non-unique affix: +4 Leviathan Pressure stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Resonance Maestro remnant encounter when fought at or above level 12.,The Zenith Spire,Resonance Maestro,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1952,Ancient Urban Sprawl Dreamglass Sub-Bass Gauntlets of Sevenfold Counter,Standard / Non-Godly,,40,Ancient,7,609,Armor,Hands,Gauntlets,Heavy,,0,0,283,46,171,Verdant Point Gain,Kinetic Charge,Might,Resonant,Sevenfold Counter,High-tier non-unique affix: +4 Sevenfold Counter stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The Urban Sprawl,Apex Chimera,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1971,Prismatic Abyssal Trench Void-Touched Mutagen Legwraps of Siphon Guard,Standard / Non-Godly,,40,Very Rare,4,389,Armor,Legs,Legwraps,Heavy,,0,0,169,27,109,Command Point Gain,Might,Flux Charge Gain,Apex Mutator,Siphon Guard,Very Rare affix: improved Siphon Guard stat budget and one utility roll.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Abyssal Trench,Null Anomaly,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1972,Legend-Wrought Central Pillar Dawnforge Tempered Wub Helm of Phase-Step,Standard / Non-Godly,,40,Legend,6,529,Armor,Head,Helm,Heavy,,0,0,246,40,148,Altitude Charge Gain,Focus,Armor Pierce,Resonant,Phase-Step,High-tier non-unique affix: +3 Phase-Step stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Ascendant Colossus remnant encounter when fought at or above level 25.,The Central Pillar / Star-Elevator Core,Ascendant Colossus,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1977,Legend-Wrought Front-Matter Void Starwell Alloy Afterimage Protocol Blade of Null Ward,Standard / Non-Godly,,40,Legend,6,532,Weapon,Main Hand,Protocol Blade,None,Medium,167,280,0,0,64,Stagger Damage,Verdant Point Gain,Command Point Gain,Phantom-Shift,Null Ward,High-tier non-unique affix: +3 Null Ward stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Resonant Behemoth remnant encounter when fought at or above level 8.,The Front-Matter Void,Resonant Behemoth,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1989,Supercharged Urban Sprawl Astral Bone Maelstrom Battleaxe of Hydraulic Burst,Standard / Non-Godly,,40,Super,5,452,Weapon,Two-Hand Weapon,Battleaxe,None,Slow,179,292,0,0,54,Resonance,Critical Chance,Agility,Flux-Caster,Hydraulic Burst,Super affix: minor Hydraulic Burst trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Urban Sprawl,Null Anomaly,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1994,Supercharged Orbital Tether Station Eclipse-Hardened Zero-G Visor of Mirror Deflection,Standard / Non-Godly,,40,Super,5,447,Armor,Head,Visor,Heavy,,0,0,152,25,125,Altitude Charge Gain,Focus,Armor Pierce,Orbital Striker,Mirror Deflection,Super affix: minor Mirror Deflection trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Ivory Behemoth remnant encounter when fought at or above level 4.,The Orbital Tether Station,Ivory Behemoth,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1998,Myth-Sung Resonant Peaks Prismatic Data Root Tuning-Fork Blade of Kinetic Absorption,Standard / Non-Godly,,40,Mythological,8,719,Weapon,Main Hand,Tuning-Fork Blade,None,Medium,223,393,0,0,86,Critical Chance,Altitude Charge Gain,Kinetic Charge,Sylvan Warden,Kinetic Absorption,High-tier non-unique affix: +5 Kinetic Absorption stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Resonant Peaks,Null Anomaly,2,Mythic Starwell Fragment,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1999,Myth-Sung Infinite Archives Ancient Ironbark Aether Rail Rifle of Dream Memory,Standard / Non-Godly,,40,Mythological,8,721,Weapon,Ranged Weapon,Rail Rifle,None,Slow,267,471,0,0,87,Stagger Damage,Verdant Point Gain,Command Point Gain,Flux-Caster,Dream Memory,High-tier non-unique affix: +5 Dream Memory stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Ascendant Colossus remnant encounter when fought at or above level 25.,The Infinite Archives,Ascendant Colossus,2,Mythic Starwell Fragment,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 weapon tuned for late band enemies; source never requires fighting above the item level.
