item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-0463,Tuned Molten Forge Tinplate Pack Chestplate of Projectile Reversal,Standard / Non-Godly,,10,Uncommon,2,92,Armor,Chest,Chestplate,Medium,,0,0,88,6,26,Scrap Charge Gain,Verdant Point Gain,Flux Charge Gain,Packmaster,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 10.,Random Chest,Random chest find from Molten Forge exploration caches; respects required level 10.,The Molten Forge,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0468,Tuned Micro-Transaction Markets Civic Iron Thorn Scrap Cannon of Kinetic Absorption,Standard / Non-Godly,,10,Uncommon,2,95,Weapon,Heavy Ranged,Scrap Cannon,None,Slow,41,62,0,0,11,Armor Pierce,Might,Kinetic Charge,Sylvan Warden,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 10.,Random Chest,Random chest find from Micro-Transaction Markets exploration caches; respects required level 10.,The Micro-Transaction Markets,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0469,Plain On-Demand Arteries Aether-Wood Maelstrom Greatsword of Dream Memory,Standard / Non-Godly,,10,Common,1,90,Weapon,Two-Hand Weapon,Greatsword,None,Slow,39,58,0,0,11,Shield Break,Focus,Command Point Gain,Flux-Caster,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 10.,Random Chest,Random chest find from On-Demand Arteries exploration caches; respects required level 10.,The On-Demand Arteries,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0475,Plain Subterranean Grid Gridglass Hydraulic Gloves of Critical Timing,Standard / Non-Godly,,10,Common,1,87,Armor,Hands,Gloves,Light,,0,0,30,2,24,Agility,Critical Chance,Resonance,Scrap-Tek,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 10.,Random Chest,Random chest find from Subterranean Grid exploration caches; respects required level 10.,The Subterranean Grid,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0480,Plain On-Demand Arteries Wirehide Aether-Edit Cape of EMP Resistance,Standard / Non-Godly,,10,Common,1,86,Armor,Back,Cape,Light,,0,0,22,1,24,Kinetic Charge,Focus,Perfect Parry Window,Protocol Weaver,EMP Resistance,Standard affix: modest EMP Resistance bonus appropriate for level 10.,Random Chest,Random chest find from On-Demand Arteries exploration caches; respects required level 10.,The On-Demand Arteries,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0487,Prismatic Molten Forge Tinplate Flux Battleaxe of Vine Pull,Standard / Non-Godly,,10,Very Rare,4,109,Weapon,Two-Hand Weapon,Battleaxe,None,Slow,44,70,0,0,13,Flux Charge Gain,Armor Pierce,Combo Decay Resistance,Phantom-Shift,Vine Pull,Very Rare affix: improved Vine Pull stat budget and one utility roll.,Random Chest,Random chest find from Molten Forge exploration caches; respects required level 10.,The Molten Forge,Exploration Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0491,Hardened Scrap-Yard Labyrinth Gridglass Apex Aegis Shield of Scrap Magnetism,Standard / Non-Godly,,10,Rare,3,101,Armor,Shield,Aegis Shield,Medium,,0,0,75,5,28,Shield Break,Focus,Command Point Gain,Apex Mutator,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 10.,Random Chest,Random chest find from Scrap-Yard Labyrinth exploration caches; respects required level 10.,The Scrap-Yard Labyrinth,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0496,Hardened Heavy-Chewer Canyons Wirehide Haymaker Tuning-Fork Blade of Vault Momentum,Standard / Non-Godly,,10,Rare,3,104,Weapon,Main Hand,Tuning-Fork Blade,None,Medium,35,54,0,0,12,Might,Verdant Point Gain,Focus,Kinetic Juggernaut,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 10.,Random Chest,Random chest find from Heavy-Chewer Canyons exploration caches; respects required level 10.,The Heavy-Chewer Canyons,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0505,Tuned Heavy-Chewer Canyons Leviathan Pearl Flux Pulse Pistols of Thermal Shock,Standard / Non-Godly,,11,Uncommon,2,104,Weapon,Dual Ranged,Pulse Pistols,None,Fast,29,43,0,0,12,Altitude Charge Gain,Command Point Gain,Evolution Point Gain,Phantom-Shift,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 11.,Random Chest,Random chest find from Heavy-Chewer Canyons exploration caches; respects required level 11.,The Heavy-Chewer Canyons,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0510,Tuned Magma-Core Forges Greenfire Tempo Exo-Rig of Projectile Reversal,Standard / Non-Godly,,11,Uncommon,2,99,Armor,Chest,Exo-Rig,Medium,,0,0,80,5,28,Stagger Damage,Combo Decay Resistance,Agility,Resonant,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 11.,Random Chest,Random chest find from Magma-Core Forges exploration caches; respects required level 11.,The Magma-Core Forges,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0515,Tuned Micro-Transaction Markets Null-Iron Blink Void Chakrams of Kinetic Absorption,Standard / Non-Godly,,11,Uncommon,2,102,Weapon,Thrown Weapon,Void Chakrams,None,Fast,31,46,0,0,12,Perfect Parry Window,Protocol Rating,Armor Pierce,Phantom-Shift,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 11.,Random Chest,Random chest find from Micro-Transaction Markets exploration caches; respects required level 11.,The Micro-Transaction Markets,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0522,Plain Molten Forge Moon-Silver Grav-Lift Belt of Critical Timing,Standard / Non-Godly,,11,Common,1,94,Armor,Waist,Belt,Light,,0,0,29,2,26,Resonance,Threat Control,Stagger Damage,Orbital Striker,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 11.,Random Chest,Random chest find from Molten Forge exploration caches; respects required level 11.,The Molten Forge,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0527,Plain Molten Forge Cindervale Steel Ignition Vine Scythe of EMP Resistance,Standard / Non-Godly,,11,Common,1,97,Weapon,Two-Hand Weapon,Vine Scythe,None,Medium,35,51,0,0,12,Altitude Charge Gain,Command Point Gain,Evolution Point Gain,Flux-Caster,EMP Resistance,Standard affix: modest EMP Resistance bonus appropriate for level 11.,Random Chest,Random chest find from Molten Forge exploration caches; respects required level 11.,The Molten Forge,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0532,Plain On-Demand Arteries Pressure-Sealed Exosphere Mantle of Afterimage Echo,Standard / Non-Godly,,11,Common,1,92,Armor,Shoulders,Mantle,Light,,0,0,40,3,26,Stagger Damage,Combo Decay Resistance,Agility,Orbital Striker,Afterimage Echo,Standard affix: modest Afterimage Echo bonus appropriate for level 11.,Random Chest,Random chest find from On-Demand Arteries exploration caches; respects required level 11.,The On-Demand Arteries,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0533,Plain Scrap-Yard Labyrinth Sapglass Scavenger Greaves of Starwell Sync,Standard / Non-Godly,,11,Common,1,94,Armor,Legs,Greaves,Medium,,0,0,58,4,26,Armor Pierce,Threat Control,Fortitude,Scrap-Tek,Starwell Sync,Standard affix: modest Starwell Sync bonus appropriate for level 11.,Random Chest,Random chest find from Scrap-Yard Labyrinth exploration caches; respects required level 11.,The Scrap-Yard Labyrinth,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0549,Hardened Heavy-Chewer Canyons Sapglass Omega Visor of Phase-Step,Standard / Non-Godly,,11,Rare,3,109,Armor,Head,Visor,Light,,0,0,37,2,31,Altitude Charge Gain,Command Point Gain,Evolution Point Gain,Apex Mutator,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 11.,Random Chest,Random chest find from Heavy-Chewer Canyons exploration caches; respects required level 11.,The Heavy-Chewer Canyons,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0552,Tuned Sonic Badlands Leviathan Pearl Counterweight Helm of Thermal Shock,Standard / Non-Godly,,12,Uncommon,2,108,Armor,Head,Helm,Medium,,0,0,50,3,30,Critical Chance,Armor Pierce,Cooldown Recovery,Kinetic Juggernaut,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 12.,Random Chest,Random chest find from Sonic Badlands exploration caches; respects required level 12.,The Sonic Badlands,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0557,Tuned Phonetic Wastes Greenfire Mutagen Data-Katana of Projectile Reversal,Standard / Non-Godly,,12,Uncommon,2,111,Weapon,Main Hand,Data-Katana,None,Fast,36,54,0,0,13,Combo Decay Resistance,Fortitude,Scrap Charge Gain,Apex Mutator,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 12.,Random Chest,Random chest find from Phonetic Wastes exploration caches; respects required level 12.,The Phonetic Wastes,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0563,Tuned Heavy-Chewer Canyons Pressure-Sealed Afterimage Mask of Dream Memory,Standard / Non-Godly,,12,Uncommon,2,108,Armor,Head,Mask,Light,,0,0,40,3,30,Aether,Armor Pierce,Protocol Rating,Phantom-Shift,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 12.,Random Chest,Random chest find from Heavy-Chewer Canyons exploration caches; respects required level 12.,The Heavy-Chewer Canyons,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0568,Tuned Scrap-Yard Labyrinth Leviathan Pearl Acoustic Gauntlets of Protocol Revision,Standard / Non-Godly,,12,Uncommon,2,107,Armor,Hands,Gauntlets,Medium,,0,0,50,3,30,Evolution Point Gain,Fortitude,Might,Resonant,Protocol Revision,Standard affix: modest Protocol Revision bonus appropriate for level 12.,Random Chest,Random chest find from Scrap-Yard Labyrinth exploration caches; respects required level 12.,The Scrap-Yard Labyrinth,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0569,Plain Playa of Ash Moon-Silver Pack Legwraps of Critical Timing,Standard / Non-Godly,,12,Common,1,101,Armor,Legs,Legwraps,Light,,0,0,44,3,28,Command Point Gain,Kinetic Charge,Aether,Packmaster,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 12.,Random Chest,Random chest find from Playa of Ash exploration caches; respects required level 12.,The Playa of Ash,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0575,Plain Molten Forge Mirror-Glass Maelstrom Sonic Maul of Leviathan Pressure,Standard / Non-Godly,,12,Common,1,95,Weapon,Two-Hand Weapon,Sonic Maul,None,Slow,38,56,0,0,11,Stagger Damage,Cooldown Recovery,Threat Control,Flux-Caster,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 12.,Random Chest,Random chest find from Molten Forge exploration caches; respects required level 12.,The Molten Forge,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0580,Plain Molten Forge Sapglass Zero-G Boots of Starwell Sync,Standard / Non-Godly,,12,Common,1,101,Armor,Feet,Boots,Light,,0,0,41,3,28,Perfect Parry Window,Kinetic Charge,Critical Chance,Orbital Striker,Starwell Sync,Standard affix: modest Starwell Sync bonus appropriate for level 12.,Random Chest,Random chest find from Molten Forge exploration caches; respects required level 12.,The Molten Forge,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0587,Prismatic Burning Playa Pressure-Sealed Chimera Thermal Scepter of Projectile Reversal,Standard / Non-Godly,,12,Very Rare,4,129,Weapon,Caster Weapon,Thermal Scepter,None,Medium,42,67,0,0,15,Resonance,Perfect Parry Window,Flux Charge Gain,Apex Mutator,Projectile Reversal,Very Rare affix: improved Projectile Reversal stat budget and one utility roll.,Random Chest,Random chest find from Burning Playa exploration caches; respects required level 12.,The Burning Playa,Exploration Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0591,Hardened Burning Playa Mirror-Glass Junkyard Cloak of Low-Gravity Lift,Standard / Non-Godly,,12,Rare,3,118,Armor,Back,Cloak,Light,,0,0,33,2,33,Command Point Gain,Kinetic Charge,Aether,Scrap-Tek,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 12.,Random Chest,Random chest find from Burning Playa exploration caches; respects required level 12.,The Burning Playa,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0596,Hardened Playa of Ash Sapglass Front-Matter One-Hand Sword of Phase-Step,Standard / Non-Godly,,12,Rare,3,121,Weapon,Main Hand,One-Hand Sword,None,Medium,40,62,0,0,15,Critical Chance,Armor Pierce,Cooldown Recovery,Protocol Weaver,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 12.,Random Chest,Random chest find from Playa of Ash exploration caches; respects required level 12.,The Playa of Ash,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0605,Tuned Sonic Badlands Cindervale Steel Chimera Glaive of Mirror Deflection,Standard / Non-Godly,,13,Uncommon,2,120,Weapon,Two-Hand Weapon,Glaive,None,Medium,44,67,0,0,14,Focus,Flux Charge Gain,Focus,Apex Mutator,Mirror Deflection,Standard affix: modest Mirror Deflection bonus appropriate for level 13.,Random Chest,Random chest find from Sonic Badlands exploration caches; respects required level 13.,The Sonic Badlands,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 13 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0610,Tuned On-Demand Arteries Pressure-Sealed Asteroid Chestplate of Dream Memory,Standard / Non-Godly,,13,Uncommon,2,115,Armor,Chest,Chestplate,Heavy,,0,0,111,7,32,Protocol Rating,Agility,Shield Break,Kinetic Juggernaut,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 13.,Random Chest,Random chest find from On-Demand Arteries exploration caches; respects required level 13.,The On-Demand Arteries,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 13 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0615,Tuned Subterranean Grid Leviathan Pearl Apex Tuning-Fork Blade of Protocol Revision,Standard / Non-Godly,,13,Uncommon,2,118,Weapon,Main Hand,Tuning-Fork Blade,None,Medium,40,61,0,0,14,Verdant Point Gain,Scrap Charge Gain,Altitude Charge Gain,Apex Mutator,Protocol Revision,Standard affix: modest Protocol Revision bonus appropriate for level 13.,Random Chest,Random chest find from Subterranean Grid exploration caches; respects required level 13.,The Subterranean Grid,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 13 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0617,Plain Playa of Ash Null-Iron Handler Visor of Tempo Control,Standard / Non-Godly,,13,Common,1,99,Armor,Head,Visor,Light,,0,0,34,2,28,Critical Chance,Stagger Damage,Armor Pierce,Packmaster,Tempo Control,Standard affix: modest Tempo Control bonus appropriate for level 13.,Random Chest,Random chest find from Playa of Ash exploration caches; respects required level 13.,The Playa of Ash,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 13 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0622,Plain Sonic Badlands Mirror-Glass Sylvan Gloves of Leviathan Pressure,Standard / Non-Godly,,13,Common,1,98,Armor,Hands,Gloves,Light,,0,0,33,2,27,Combo Decay Resistance,Aether,Command Point Gain,Sylvan Warden,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 13.,Random Chest,Random chest find from Sonic Badlands exploration caches; respects required level 13.,The Sonic Badlands,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 13 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0629,Prismatic Micro-Transaction Markets Cindervale Steel Scrap Gauntlets of Thermal Shock,Standard / Non-Godly,,13,Very Rare,4,135,Armor,Hands,Gauntlets,Medium,,0,0,63,10,38,Fortitude,Shield Break,Evolution Point Gain,Scrap-Tek,Thermal Shock,Very Rare affix: improved Thermal Shock stat budget and one utility roll.,Random Chest,Random chest find from Micro-Transaction Markets exploration caches; respects required level 13.,The Micro-Transaction Markets,Exploration Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 13 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0633,Hardened Magma-Core Forges Null-Iron Ignition Magnetic Grapple Gauntlet of Combo Grace,Standard / Non-Godly,,13,Rare,3,121,Weapon,Arm Weapon,Magnetic Grapple Gauntlet,None,Fast,35,54,0,0,15,Evolution Point Gain,Aether,Perfect Parry Window,Flux-Caster,Combo Grace,Standard affix: modest Combo Grace bonus appropriate for level 13.,Random Chest,Random chest find from Magma-Core Forges exploration caches; respects required level 13.,The Magma-Core Forges,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 13 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0638,Hardened Molten Forge Mirror-Glass Exosphere Aegis Shield of Low-Gravity Lift,Standard / Non-Godly,,13,Rare,3,127,Armor,Shield,Aegis Shield,Medium,,0,0,94,6,36,Flux Charge Gain,Flux Charge Gain,Flux Charge Gain,Orbital Striker,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 13.,Random Chest,Random chest find from Molten Forge exploration caches; respects required level 13.,The Molten Forge,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 13 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0652,Tuned Playa of Ash Cindervale Steel EPI Twin Daggers of Mirror Deflection,Standard / Non-Godly,,14,Uncommon,2,128,Weapon,Dual Weapon,Twin Daggers,None,Very Fast,33,50,0,0,15,Kinetic Charge,Perfect Parry Window,Verdant Point Gain,Protocol Weaver,Mirror Deflection,Standard affix: modest Mirror Deflection bonus appropriate for level 14.,Random Chest,Random chest find from Playa of Ash exploration caches; respects required level 14.,The Playa of Ash,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 14 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0657,Tuned Playa of Ash Pressure-Sealed Scavenger Exo-Rig of Dream Memory,Standard / Non-Godly,,14,Uncommon,2,123,Armor,Chest,Exo-Rig,Medium,,0,0,99,6,34,Scrap Charge Gain,Evolution Point Gain,Resonance,Scrap-Tek,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 14.,Random Chest,Random chest find from Playa of Ash exploration caches; respects required level 14.,The Playa of Ash,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 14 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0663,Tuned On-Demand Arteries Moon-Silver Mutagen Flux Staff of Critical Timing,Standard / Non-Godly,,14,Uncommon,2,128,Weapon,Two-Hand Focus,Flux Staff,None,Medium,45,68,0,0,15,Shield Break,Perfect Parry Window,Agility,Apex Mutator,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 14.,Random Chest,Random chest find from On-Demand Arteries exploration caches; respects required level 14.,The On-Demand Arteries,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 14 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0669,Plain Sonic Badlands Mirror-Glass Afterimage Belt of Leviathan Pressure,Standard / Non-Godly,,14,Common,1,105,Armor,Waist,Belt,Light,,0,0,33,2,29,Agility,Altitude Charge Gain,Combo Decay Resistance,Phantom-Shift,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 14.,Random Chest,Random chest find from Sonic Badlands exploration caches; respects required level 14.,The Sonic Badlands,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 14 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0686,Hardened Playa of Ash Leviathan Pearl Zero-G Pauldrons of Kinetic Absorption,Standard / Non-Godly,,14,Rare,3,126,Armor,Shoulders,Pauldrons,Medium,,0,0,74,5,35,Cooldown Recovery,Might,Fortitude,Orbital Striker,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 14.,Random Chest,Random chest find from Playa of Ash exploration caches; respects required level 14.,The Playa of Ash,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 14 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0691,Hardened Playa of Ash Greenfire Aether Legwraps of Dawnforge Resolve,Standard / Non-Godly,,14,Rare,3,125,Armor,Legs,Legwraps,Medium,,0,0,54,4,35,Agility,Altitude Charge Gain,Combo Decay Resistance,Flux-Caster,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 14.,Random Chest,Random chest find from Playa of Ash exploration caches; respects required level 14.,The Playa of Ash,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 14 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0696,Hardened Sonic Badlands Null-Iron Orbital Visor of Hound Latch,Standard / Non-Godly,,14,Rare,3,135,Armor,Head,Visor,Medium,,0,0,46,3,38,Kinetic Charge,Perfect Parry Window,Verdant Point Gain,Orbital Striker,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 14.,Random Chest,Random chest find from Sonic Badlands exploration caches; respects required level 14.,The Sonic Badlands,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 14 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0705,Tuned Reggae-Dub Oasis Sapglass Hydraulic Greaves of Flow Retention,Standard / Non-Godly,,15,Uncommon,2,121,Armor,Legs,Greaves,Medium,,0,0,75,5,34,Armor Pierce,Shield Break,Cooldown Recovery,Scrap-Tek,Flow Retention,Standard affix: modest Flow Retention bonus appropriate for level 15.,Random Chest,Random chest find from Reggae-Dub Oasis exploration caches; respects required level 15.,The Reggae-Dub Oasis,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 15 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0710,Tuned Sonic Badlands Moon-Silver Aether-Edit Mask of Critical Timing,Standard / Non-Godly,,15,Uncommon,2,131,Armor,Head,Mask,Medium,,0,0,49,3,37,Threat Control,Resonance,Scrap Charge Gain,Protocol Weaver,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 15.,Random Chest,Random chest find from Sonic Badlands exploration caches; respects required level 15.,The Sonic Badlands,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 15 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0715,Tuned Abyssal Trench Cindervale Steel Junkyard Gauntlets of EMP Resistance,Standard / Non-Godly,,15,Uncommon,2,130,Armor,Hands,Gauntlets,Medium,,0,0,60,4,36,Fortitude,Stagger Damage,Fortitude,Scrap-Tek,EMP Resistance,Standard affix: modest EMP Resistance bonus appropriate for level 15.,Random Chest,Random chest find from Abyssal Trench exploration caches; respects required level 15.,The Abyssal Trench,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 15 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0717,Plain Playa of Ash Leviathan Pearl Flux Helm of Sevenfold Counter,Standard / Non-Godly,,15,Common,1,114,Armor,Head,Helm,Medium,,0,0,53,3,32,Kinetic Charge,Combo Decay Resistance,Altitude Charge Gain,Phantom-Shift,Sevenfold Counter,Standard affix: modest Sevenfold Counter bonus appropriate for level 15.,Random Chest,Random chest find from Playa of Ash exploration caches; respects required level 15.,The Playa of Ash,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 15 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0722,Plain Phonetic Wastes Greenfire Tempo Thermal Scepter of Vine Pull,Standard / Non-Godly,,15,Common,1,117,Weapon,Caster Weapon,Thermal Scepter,None,Medium,40,59,0,0,14,Scrap Charge Gain,Protocol Rating,Aether,Resonant,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 15.,Random Chest,Random chest find from Phonetic Wastes exploration caches; respects required level 15.,The Phonetic Wastes,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 15 weapon tuned for mid band enemies; source never requires fighting above the item level.
