item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-1110,Hardened Anomaly Ward Moon-Silver Kinetic Belt of Dream Memory,Standard / Non-Godly,,23,Rare,3,202,Armor,Waist,Belt,Medium,,0,0,63,4,57,Scrap Charge Gain,Threat Control,Command Point Gain,Kinetic Juggernaut,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 23.,Quest Reward,Reward option from Q140 — Keystone in Three Shadows in The Anomaly Ward.,The Anomaly Ward,Q140,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1115,Hardened EPI-Center Cindervale Steel Omega Vine Scythe of Protocol Revision,Standard / Non-Godly,,23,Rare,3,205,Weapon,Two-Hand Weapon,Vine Scythe,None,Medium,71,110,0,0,25,Armor Pierce,Command Point Gain,Focus,Apex Mutator,Protocol Revision,Standard affix: modest Protocol Revision bonus appropriate for level 23.,Quest Reward,Reward option from Q150 — The Hollow Moon Remembers in The EPI-Center.,The EPI-Center,Q150,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1122,Supercharged Anomaly Ward Greenfire Thorn Aegis Shield of Leviathan Pressure,Standard / Non-Godly,,23,Super,5,263,Armor,Shield,Aegis Shield,Heavy,,0,0,196,32,74,Agility,Agility,Agility,Sylvan Warden,Leviathan Pressure,Super affix: minor Leviathan Pressure trigger after a perfect parry or vault.,Quest Reward,Reward option from Q149 — Break the Moon Siege Anchor in The Anomaly Ward.,The Anomaly Ward,Q149,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1127,Tuned EPI-Center Null-Iron Den Pauldrons of Starwell Sync,Standard / Non-Godly,,23,Uncommon,2,186,Armor,Shoulders,Pauldrons,Heavy,,0,0,110,7,52,Kinetic Charge,Scrap Charge Gain,Armor Pierce,Packmaster,Starwell Sync,Standard affix: modest Starwell Sync bonus appropriate for level 23.,Quest Reward,Reward option from Q134 — Pilot Rixx’s Crash Site in The EPI-Center.,The EPI-Center,Q134,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1132,Tuned Shut-Down Academies Mirror-Glass Root Legwraps of Scrap Magnetism,Standard / Non-Godly,,23,Uncommon,2,185,Armor,Legs,Legwraps,Medium,,0,0,80,5,52,Scrap Charge Gain,Threat Control,Command Point Gain,Sylvan Warden,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 23.,Quest Reward,Reward option from Q144 — Lunarch Civil War in The Shut-Down Academies.,The Shut-Down Academies,Q144,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1136,Prismatic Marlowe Editing Protocol Pressure-Sealed Tuning Briar Bow of Sonic Reverb,Standard / Non-Godly,,23,Very Rare,4,229,Weapon,Ranged Weapon,Briar Bow,None,Medium,73,116,0,0,27,Stagger Damage,Protocol Rating,Threat Control,Resonant,Sonic Reverb,Very Rare affix: improved Sonic Reverb stat budget and one utility roll.,Quest Reward,Reward option from Q147 — Resolve the Paradox in The Marlowe Editing Protocol.,The Marlowe Editing Protocol,Q147,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1141,Prismatic EPI-Center Leviathan Pearl Flux Coat of Flow Retention,Standard / Non-Godly,,23,Very Rare,4,235,Armor,Chest,Coat,Heavy,,0,0,153,25,66,Perfect Parry Window,Shield Break,Critical Chance,Phantom-Shift,Flow Retention,Very Rare affix: improved Flow Retention stat budget and one utility roll.,Quest Reward,Reward option from Q132 — The Pale Court’s Invitation in The EPI-Center.,The EPI-Center,Q132,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1142,Prismatic Voyage Incubator Moon-Silver Briar Gloves of Siphon Guard,Standard / Non-Godly,,23,Very Rare,4,226,Armor,Hands,Gloves,Medium,,0,0,77,12,63,Threat Control,Combo Decay Resistance,Shield Break,Sylvan Warden,Siphon Guard,Very Rare affix: improved Siphon Guard stat budget and one utility roll.,Quest Reward,Reward option from Q139 — Legion of Borrowed Faces in The Voyage Incubator.,The Voyage Incubator,Q139,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1147,Prismatic Anomaly Ward Cindervale Steel Handler Cape of Tempo Control,Standard / Non-Godly,,23,Very Rare,4,225,Armor,Back,Cape,Medium,,0,0,59,9,63,Fortitude,Protocol Rating,Altitude Charge Gain,Packmaster,Tempo Control,Very Rare affix: improved Tempo Control stat budget and one utility roll.,Quest Reward,Reward option from Q149 — Break the Moon Siege Anchor in The Anomaly Ward.,The Anomaly Ward,Q149,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1152,Hardened EPI-Center Sapglass Aether-Edit One-Hand Sword of Mirror Deflection,Standard / Non-Godly,,24,Rare,3,215,Weapon,Main Hand,One-Hand Sword,None,Medium,71,110,0,0,26,Altitude Charge Gain,Cooldown Recovery,Fortitude,Protocol Weaver,Mirror Deflection,Standard affix: modest Mirror Deflection bonus appropriate for level 24.,Quest Reward,Reward option from Q142 — Mirror-Twin Betrayal in The EPI-Center.,The EPI-Center,Q142,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1157,Hardened Anomaly Ward Moon-Silver Junkyard Legwraps of Dream Memory,Standard / Non-Godly,,24,Rare,3,210,Armor,Legs,Legwraps,Medium,,0,0,91,6,59,Stagger Damage,Kinetic Charge,Combo Decay Resistance,Scrap-Tek,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 24.,Quest Reward,Reward option from Q152 — Outer Siege Line Council in The Anomaly Ward.,The Anomaly Ward,Q152,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1163,Hardened Shut-Down Academies Mirror-Glass Apex Sonic Maul of Critical Timing,Standard / Non-Godly,,24,Rare,3,215,Weapon,Two-Hand Weapon,Sonic Maul,None,Slow,84,130,0,0,26,Threat Control,Cooldown Recovery,Stagger Damage,Apex Mutator,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 24.,Quest Reward,Reward option from Q144 — Lunarch Civil War in The Shut-Down Academies.,The Shut-Down Academies,Q144,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1169,Supercharged Shut-Down Academies Greenfire Blink Mask of Leviathan Pressure,Standard / Non-Godly,,24,Super,5,274,Armor,Head,Mask,Heavy,,0,0,102,16,77,Resonance,Evolution Point Gain,Scrap Charge Gain,Phantom-Shift,Leviathan Pressure,Super affix: minor Leviathan Pressure trigger after a perfect parry or vault.,Quest Reward,Reward option from Q136 — Moon Monk Sovan’s Trial in The Shut-Down Academies.,The Shut-Down Academies,Q136,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1174,Supercharged Alternating Archives Null-Iron Sub-Bass Command Whistle of Starwell Sync,Standard / Non-Godly,,24,Super,5,277,Weapon,Handler Focus,Command Whistle,None,Medium,62,101,0,0,33,Altitude Charge Gain,Cooldown Recovery,Fortitude,Resonant,Starwell Sync,Super affix: minor Starwell Sync trigger after a perfect parry or vault.,Quest Reward,Reward option from Q146 — Orbit Burns Blue in The Alternating Archives.,The Alternating Archives,Q146,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1179,Tuned Anomaly Ward Mirror-Glass Void Cloak of Scrap Magnetism,Standard / Non-Godly,,24,Uncommon,2,192,Armor,Back,Cloak,Medium,,0,0,54,3,54,Stagger Damage,Kinetic Charge,Combo Decay Resistance,Phantom-Shift,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 24.,Quest Reward,Reward option from Q131 — Silver Monastery Vows in The Anomaly Ward.,The Anomaly Ward,Q131,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1180,Tuned Shut-Down Academies Leviathan Pearl Ironbark Visor of Combo Grace,Standard / Non-Godly,,24,Uncommon,2,194,Armor,Head,Visor,Medium,,0,0,66,4,54,Armor Pierce,Evolution Point Gain,Might,Sylvan Warden,Combo Grace,Standard affix: modest Combo Grace bonus appropriate for level 24.,Quest Reward,Reward option from Q138 — The Weightless Archive in The Shut-Down Academies.,The Shut-Down Academies,Q138,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1184,Prismatic Anomaly Ward Sapglass Resonant One-Hand Sword of Vault Momentum,Standard / Non-Godly,,24,Very Rare,4,240,Weapon,Main Hand,One-Hand Sword,None,Medium,78,124,0,0,29,Perfect Parry Window,Armor Pierce,Verdant Point Gain,Resonant,Vault Momentum,Very Rare affix: improved Vault Momentum stat budget and one utility roll.,Quest Reward,Reward option from Q141 — Sabotage the Anchor Field in The Anomaly Ward.,The Anomaly Ward,Q141,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1189,Prismatic Syndicate Spire Moon-Silver Stutter Belt of Siphon Guard,Standard / Non-Godly,,24,Very Rare,4,235,Armor,Waist,Belt,Medium,,0,0,73,12,66,Aether,Fortitude,Resonance,Phantom-Shift,Siphon Guard,Very Rare affix: improved Siphon Guard stat budget and one utility roll.,Quest Reward,Reward option from Q151 — The Armies Arrive Separately in The Syndicate Spire.,The Syndicate Spire,Q151,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1194,Prismatic Shut-Down Academies Cindervale Steel Wub Warhammer of Tempo Control,Standard / Non-Godly,,24,Very Rare,4,238,Weapon,Two-Hand Weapon,Warhammer,None,Slow,103,164,0,0,29,Evolution Point Gain,Critical Chance,Perfect Parry Window,Resonant,Tempo Control,Very Rare affix: improved Tempo Control stat budget and one utility roll.,Quest Reward,Reward option from Q136 — Moon Monk Sovan’s Trial in The Shut-Down Academies.,The Shut-Down Academies,Q136,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1200,Legend-Wrought EPI-Center Sapglass Verdant Greaves of Sevenfold Counter,Standard / Non-Godly,,24,Legend,6,320,Armor,Legs,Greaves,Heavy,,0,0,198,32,90,Critical Chance,Fortitude,Armor Pierce,Sylvan Warden,Sevenfold Counter,High-tier non-unique affix: +3 Sevenfold Counter stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Quest Reward,Reward option from Q153 — Aqueduct Wall Weakpoint in The EPI-Center.,The EPI-Center,Q153,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1205,Hardened Alternating Archives Null-Iron Scavenger Visor of Flow Retention,Standard / Non-Godly,,25,Rare,3,221,Armor,Head,Visor,Medium,,0,0,75,5,62,Perfect Parry Window,Stagger Damage,Altitude Charge Gain,Scrap-Tek,Flow Retention,Standard affix: modest Flow Retention bonus appropriate for level 25.,Quest Reward,Reward option from Q146 — Orbit Burns Blue in The Alternating Archives.,The Alternating Archives,Q146,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1210,Hardened Zenith Spire Mirror-Glass Syntax Gloves of Critical Timing,Standard / Non-Godly,,25,Rare,3,220,Armor,Hands,Gloves,Medium,,0,0,75,5,62,Aether,Aether,Aether,Protocol Weaver,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 25.,Quest Reward,Reward option from Q156 — Null Paladin Patrol Codes in The Zenith Spire.,The Zenith Spire,Q156,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1215,Hardened Anomaly Ward Sapglass Ratchet Cape of EMP Resistance,Standard / Non-Godly,,25,Rare,3,219,Armor,Back,Cape,Medium,,0,0,57,4,61,Evolution Point Gain,Flux Charge Gain,Cooldown Recovery,Scrap-Tek,EMP Resistance,Standard affix: modest EMP Resistance bonus appropriate for level 25.,Quest Reward,Reward option from Q141 — Sabotage the Anchor Field in The Anomaly Ward.,The Anomaly Ward,Q141,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1222,Supercharged Anomaly Ward Pressure-Sealed Acoustic Protocol Blade of Vine Pull,Standard / Non-Godly,,25,Super,5,289,Weapon,Main Hand,Protocol Blade,None,Medium,92,151,0,0,35,Stagger Damage,Resonance,Shield Break,Resonant,Vine Pull,Super affix: minor Vine Pull trigger after a perfect parry or vault.,Quest Reward,Reward option from Q140 — Keystone in Three Shadows in The Anomaly Ward.,The Anomaly Ward,Q140,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1227,Tuned EPI-Center Leviathan Pearl Chrono Coat of Combo Grace,Standard / Non-Godly,,25,Uncommon,2,202,Armor,Chest,Coat,Heavy,,0,0,132,8,57,Perfect Parry Window,Stagger Damage,Altitude Charge Gain,Phantom-Shift,Combo Grace,Standard affix: modest Combo Grace bonus appropriate for level 25.,Quest Reward,Reward option from Q150 — The Hollow Moon Remembers in The EPI-Center.,The EPI-Center,Q150,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1232,Tuned Syndicate Spire Greenfire Reverb Greatsword of Low-Gravity Lift,Standard / Non-Godly,,25,Uncommon,2,205,Weapon,Two-Hand Weapon,Greatsword,None,Slow,88,133,0,0,25,Aether,Aether,Aether,Resonant,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 25.,Quest Reward,Reward option from Q160 — Varo’s Royal Claim in The Syndicate Spire.,The Syndicate Spire,Q160,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1236,Prismatic Shut-Down Academies Moon-Silver Seismic Legwraps of Siphon Guard,Standard / Non-Godly,,25,Very Rare,4,245,Armor,Legs,Legwraps,Heavy,,0,0,106,17,69,Protocol Rating,Scrap Charge Gain,Stagger Damage,Kinetic Juggernaut,Siphon Guard,Very Rare affix: improved Siphon Guard stat budget and one utility roll.,Quest Reward,Reward option from Q138 — The Weightless Archive in The Shut-Down Academies.,The Shut-Down Academies,Q138,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1241,Prismatic Pocket-Monster Data Plains Cindervale Steel Chimera Glaive of Tempo Control,Standard / Non-Godly,,25,Very Rare,4,248,Weapon,Two-Hand Weapon,Glaive,None,Medium,88,141,0,0,30,Verdant Point Gain,Threat Control,Evolution Point Gain,Apex Mutator,Tempo Control,Very Rare affix: improved Tempo Control stat budget and one utility roll.,Quest Reward,Reward option from Q148 — Storm the Pale Court Theater in The Pocket-Monster Data Plains.,The Pocket-Monster Data Plains,Q148,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1242,Prismatic Urban Sprawl Mirror-Glass Tuning Battleaxe of Null Ward,Standard / Non-Godly,,25,Very Rare,4,250,Weapon,Two-Hand Weapon,Battleaxe,None,Slow,101,160,0,0,30,Flux Charge Gain,Agility,Scrap Charge Gain,Resonant,Null Ward,Very Rare affix: improved Null Ward stat budget and one utility roll.,Quest Reward,Reward option from Q155 — The Senatorial Maze in The Urban Sprawl.,The Urban Sprawl,Q155,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1247,Prismatic Anomaly Ward Sapglass Flux Boots of Sevenfold Counter,Standard / Non-Godly,,25,Very Rare,4,245,Armor,Feet,Boots,Medium,,0,0,99,16,69,Cooldown Recovery,Scrap Charge Gain,Fortitude,Phantom-Shift,Sevenfold Counter,Very Rare affix: improved Sevenfold Counter stat budget and one utility roll.,Quest Reward,Reward option from Q140 — Keystone in Three Shadows in The Anomaly Ward.,The Anomaly Ward,Q140,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1252,Legend-Wrought Zenith Spire Prismatic Data Zero-G Pulse Pistols of Flow Retention,Standard / Non-Godly,,26,Legend,6,353,Weapon,Dual Ranged,Pulse Pistols,None,Fast,91,152,0,0,42,Focus,Might,Perfect Parry Window,Orbital Striker,Flow Retention,High-tier non-unique affix: +3 Flow Retention stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Quest Reward,Reward option from Q158 — The Bastion Guns in The Zenith Spire.,The Zenith Spire,Q158,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1257,Hardened Deprecated Repositories Void-Touched Aether Belt of Critical Timing,Standard / Non-Godly,,26,Rare,3,228,Armor,Waist,Belt,Medium,,0,0,71,5,64,Protocol Rating,Altitude Charge Gain,Flux Charge Gain,Flux-Caster,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 26.,Quest Reward,Reward option from Q143 — The Pale Regent’s Masquerade in The Deprecated Repositories.,The Deprecated Repositories,Q143,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1263,Hardened Syndicate Spire Starwell Alloy Junkyard Briar Bow of Leviathan Pressure,Standard / Non-Godly,,26,Rare,3,233,Weapon,Ranged Weapon,Briar Bow,None,Medium,75,117,0,0,28,Flux Charge Gain,Might,Command Point Gain,Scrap-Tek,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 26.,Quest Reward,Reward option from Q160 — Varo’s Royal Claim in The Syndicate Spire.,The Syndicate Spire,Q160,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1268,Hardened Voyage Incubator Prismatic Data Front-Matter Greaves of Starwell Sync,Standard / Non-Godly,,26,Rare,3,228,Armor,Legs,Greaves,Heavy,,0,0,141,9,64,Cooldown Recovery,Altitude Charge Gain,Focus,Protocol Weaver,Starwell Sync,Standard affix: modest Starwell Sync bonus appropriate for level 26.,Quest Reward,Reward option from Q145 — The Upside Citadel Falls in The Voyage Incubator.,The Voyage Incubator,Q145,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1269,Supercharged Anomaly Ward Ancient Ironbark Apex Aegis Shield of Vine Pull,Standard / Non-Godly,,26,Super,5,296,Armor,Shield,Aegis Shield,Heavy,,0,0,220,36,83,Combo Decay Resistance,Verdant Point Gain,Resonance,Apex Mutator,Vine Pull,Super affix: minor Vine Pull trigger after a perfect parry or vault.,Quest Reward,Reward option from Q152 — Outer Siege Line Council in The Anomaly Ward.,The Anomaly Ward,Q152,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1274,Supercharged EPI-Center Dawnforge Tempered Haymaker Pauldrons of Combo Grace,Standard / Non-Godly,,26,Super,5,295,Armor,Shoulders,Pauldrons,Heavy,,0,0,174,28,83,Focus,Might,Perfect Parry Window,Kinetic Juggernaut,Combo Grace,Super affix: minor Combo Grace trigger after a perfect parry or vault.,Quest Reward,Reward option from Q162 — Civic Catacomb Routes in The EPI-Center.,The EPI-Center,Q162,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1279,Tuned Marlowe Editing Protocol Starwell Alloy Adaptive Legwraps of Low-Gravity Lift,Standard / Non-Godly,,26,Uncommon,2,209,Armor,Legs,Legwraps,Medium,,0,0,91,6,59,Protocol Rating,Altitude Charge Gain,Flux Charge Gain,Apex Mutator,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 26.,Quest Reward,Reward option from Q147 — Resolve the Paradox in The Marlowe Editing Protocol.,The Marlowe Editing Protocol,Q147,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1280,Tuned Lunar Readiness Base Eclipse-Hardened Sub-Bass Twin Daggers of Kinetic Absorption,Standard / Non-Godly,,26,Uncommon,2,215,Weapon,Dual Weapon,Twin Daggers,None,Very Fast,56,85,0,0,26,Evolution Point Gain,Verdant Point Gain,Armor Pierce,Resonant,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 26.,Quest Reward,Reward option from Q154 — Civilian Ward Evacuation in The Lunar Readiness Base.,The Lunar Readiness Base,Q154,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1289,Prismatic EPI-Center Void-Touched Data-Code Gloves of Null Ward,Standard / Non-Godly,,26,Very Rare,4,255,Armor,Hands,Gloves,Medium,,0,0,87,14,71,Shield Break,Evolution Point Gain,Threat Control,Apex Mutator,Null Ward,Very Rare affix: improved Null Ward stat budget and one utility roll.,Quest Reward,Reward option from Q142 — Mirror-Twin Betrayal in The EPI-Center.,The EPI-Center,Q142,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1294,Prismatic Anomaly Ward Dreamglass Counterweight Cape of Sevenfold Counter,Standard / Non-Godly,,26,Very Rare,4,254,Armor,Back,Cape,Medium,,0,0,66,11,71,Might,Cooldown Recovery,Critical Chance,Kinetic Juggernaut,Sevenfold Counter,Very Rare affix: improved Sevenfold Counter stat budget and one utility roll.,Quest Reward,Reward option from Q152 — Outer Siege Line Council in The Anomaly Ward.,The Anomaly Ward,Q152,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1299,Prismatic EPI-Center Astral Bone Mutagen Exo-Rig of Vine Pull,Standard / Non-Godly,,26,Very Rare,4,253,Armor,Chest,Exo-Rig,Heavy,,0,0,204,33,71,Resonance,Kinetic Charge,Protocol Rating,Apex Mutator,Vine Pull,Very Rare affix: improved Vine Pull stat budget and one utility roll.,Quest Reward,Reward option from Q162 — Civic Catacomb Routes in The EPI-Center.,The EPI-Center,Q162,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1300,Prismatic Shut-Down Academies Prismatic Data Wub Pulse Pistols of Thermal Shock,Standard / Non-Godly,,26,Very Rare,4,259,Weapon,Dual Ranged,Pulse Pistols,None,Fast,69,110,0,0,31,Kinetic Charge,Evolution Point Gain,Altitude Charge Gain,Resonant,Thermal Shock,Very Rare affix: improved Thermal Shock stat budget and one utility roll.,Quest Reward,Reward option from Q144 — Lunarch Civil War in The Shut-Down Academies.,The Shut-Down Academies,Q144,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1305,Hardened EPI-Center Dawnforge Tempered Ignition Helm of Tempo Control,Standard / Non-Godly,,27,Rare,3,238,Armor,Head,Helm,Heavy,,0,0,111,7,67,Verdant Point Gain,Combo Decay Resistance,Fortitude,Flux-Caster,Tempo Control,Standard affix: modest Tempo Control bonus appropriate for level 27.,Quest Reward,Reward option from Q162 — Civic Catacomb Routes in The EPI-Center.,The EPI-Center,Q162,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1310,Hardened Marlowe Editing Protocol Starwell Alloy Exosphere Thermal Scepter of Leviathan Pressure,Standard / Non-Godly,,27,Rare,3,241,Weapon,Caster Weapon,Thermal Scepter,None,Medium,79,123,0,0,29,Shield Break,Protocol Rating,Combo Decay Resistance,Orbital Striker,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 27.,Quest Reward,Reward option from Q147 — Resolve the Paradox in The Marlowe Editing Protocol.,The Marlowe Editing Protocol,Q147,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 weapon tuned for late band enemies; source never requires fighting above the item level.
