item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-0913,Tuned Anomaly Ward Leviathan Pearl Alpha Greaves of Evolution Charge,Standard / Non-Godly,,19,Uncommon,2,159,Armor,Legs,Greaves,Medium,,0,0,99,6,45,Evolution Point Gain,Combo Decay Resistance,Evolution Point Gain,Apex Mutator,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 19.,Crafting Pattern,"Crafting schematic using Leviathan Pearl, aegis shell segments, and regional salvage from Anomaly Ward.",The Anomaly Ward,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 19 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0939,Hardened Wayfora Archipelago Null-Iron Blink Glaive of Starwell Sync,Standard / Non-Godly,,19,Rare,3,174,Weapon,Two-Hand Weapon,Glaive,None,Medium,63,98,0,0,21,Verdant Point Gain,Resonance,Perfect Parry Window,Phantom-Shift,Starwell Sync,Standard affix: modest Starwell Sync bonus appropriate for level 19.,Crafting Pattern,"Crafting schematic using Null-Iron, venom sac glass, and regional salvage from Wayfora Archipelago.",The Wayfora Archipelago,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 19 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0944,Hardened Abyssal Trench Mirror-Glass Sub-Bass Exo-Rig of Scrap Magnetism,Standard / Non-Godly,,19,Rare,3,169,Armor,Chest,Exo-Rig,Heavy,,0,0,136,9,47,Shield Break,Stagger Damage,Flux Charge Gain,Resonant,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 19.,Crafting Pattern,"Crafting schematic using Mirror-Glass, siphon glands, and regional salvage from Abyssal Trench.",The Abyssal Trench,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 19 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0960,Hardened Abyssal Trench Leviathan Pearl Red-Pen Boots of Evolution Charge,Standard / Non-Godly,,20,Rare,3,181,Armor,Feet,Boots,Medium,,0,0,73,5,51,Verdant Point Gain,Fortitude,Cooldown Recovery,Protocol Weaver,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 20.,Crafting Pattern,"Crafting schematic using Leviathan Pearl, aegis shell segments, and regional salvage from Abyssal Trench.",The Abyssal Trench,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 20 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0965,Hardened Resonant Peaks Greenfire Scrap Chestplate of Sonic Reverb,Standard / Non-Godly,,20,Rare,3,180,Armor,Chest,Chestplate,Heavy,,0,0,173,11,50,Shield Break,Critical Chance,Scrap Charge Gain,Scrap-Tek,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 20.,Crafting Pattern,"Crafting schematic using Greenfire, gnarl-hide plates, and regional salvage from Resonant Peaks.",The Resonant Peaks,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 20 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0976,Tuned Abyssal Trench Leviathan Pearl Counterweight Void Chakrams of Tempo Control,Standard / Non-Godly,,20,Uncommon,2,169,Weapon,Thrown Weapon,Void Chakrams,None,Fast,51,77,0,0,20,Kinetic Charge,Critical Chance,Might,Kinetic Juggernaut,Tempo Control,Standard affix: modest Tempo Control bonus appropriate for level 20.,Crafting Pattern,"Crafting schematic using Leviathan Pearl, aegis shell segments, and regional salvage from Abyssal Trench.",The Abyssal Trench,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 20 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0981,Tuned Resonant Peaks Greenfire Mutagen Belt of Leviathan Pressure,Standard / Non-Godly,,20,Uncommon,2,164,Armor,Waist,Belt,Medium,,0,0,51,3,46,Scrap Charge Gain,Focus,Stagger Damage,Apex Mutator,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 20.,Crafting Pattern,"Crafting schematic using Greenfire, gnarl-hide plates, and regional salvage from Resonant Peaks.",The Resonant Peaks,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 20 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0987,Plain Anomaly Ward Pressure-Sealed Afterimage Gravity Lance of Vine Pull,Standard / Non-Godly,,20,Common,1,157,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,60,88,0,0,19,Shield Break,Critical Chance,Scrap Charge Gain,Phantom-Shift,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 20.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Anomaly Ward.",The Anomaly Ward,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 20 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1002,Hardened Wayfora Archipelago Pressure-Sealed Altitude Gloves of Afterimage Echo,Standard / Non-Godly,,21,Rare,3,191,Armor,Hands,Gloves,Medium,,0,0,65,4,53,Scrap Charge Gain,Agility,Flux Charge Gain,Orbital Striker,Afterimage Echo,Standard affix: modest Afterimage Echo bonus appropriate for level 21.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Wayfora Archipelago.",The Wayfora Archipelago,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1018,Hardened Sector 6 Quarantine Pressure-Sealed Protocol Data-Katana of Siphon Guard,Standard / Non-Godly,,21,Rare,3,194,Weapon,Main Hand,Data-Katana,None,Fast,61,95,0,0,23,Resonance,Scrap Charge Gain,Shield Break,Protocol Weaver,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 21.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Sector 6 Quarantine.",Sector 6 Quarantine,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1023,Supercharged Anomaly Ward Leviathan Pearl Hydraulic Pauldrons of Tempo Control,Standard / Non-Godly,,21,Super,5,243,Armor,Shoulders,Pauldrons,Heavy,,0,0,143,23,68,Altitude Charge Gain,Threat Control,Altitude Charge Gain,Scrap-Tek,Tempo Control,Super affix: minor Tempo Control trigger after a perfect parry or vault.,Crafting Pattern,"Crafting schematic using Leviathan Pearl, aegis shell segments, and regional salvage from Anomaly Ward.",The Anomaly Ward,Crafting,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1034,Plain Wayfora Archipelago Pressure-Sealed Asteroid Mantle of Vine Pull,Standard / Non-Godly,,21,Common,1,160,Armor,Shoulders,Mantle,Medium,,0,0,69,4,45,Threat Control,Threat Control,Threat Control,Kinetic Juggernaut,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 21.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Wayfora Archipelago.",The Wayfora Archipelago,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1060,Hardened Shut-Down Academies Cindervale Steel Tether Greaves of Vault Momentum,Standard / Non-Godly,,22,Rare,3,199,Armor,Legs,Greaves,Heavy,,0,0,123,8,56,Fortitude,Evolution Point Gain,Verdant Point Gain,Orbital Striker,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 22.,Crafting Pattern,"Crafting schematic using Cindervale Steel, phalanx shield scrap, and regional salvage from Shut-Down Academies.",The Shut-Down Academies,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1065,Hardened Anomaly Ward Pressure-Sealed Glacial Greatsword of Siphon Guard,Standard / Non-Godly,,22,Rare,3,202,Weapon,Two-Hand Weapon,Greatsword,None,Slow,85,132,0,0,24,Command Point Gain,Cooldown Recovery,Resonance,Flux-Caster,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 22.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Anomaly Ward.",The Anomaly Ward,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1076,Tuned Anomaly Ward Cindervale Steel EPI Tuning-Fork Blade of Sevenfold Counter,Standard / Non-Godly,,22,Uncommon,2,185,Weapon,Main Hand,Tuning-Fork Blade,None,Medium,63,95,0,0,22,Perfect Parry Window,Cooldown Recovery,Armor Pierce,Protocol Weaver,Sevenfold Counter,Standard affix: modest Sevenfold Counter bonus appropriate for level 22.,Crafting Pattern,"Crafting schematic using Cindervale Steel, phalanx shield scrap, and regional salvage from Anomaly Ward.",The Anomaly Ward,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1081,Tuned Deprecated Repositories Pressure-Sealed Scavenger Gloves of Vine Pull,Standard / Non-Godly,,22,Uncommon,2,180,Armor,Hands,Gloves,Medium,,0,0,61,4,50,Aether,Kinetic Charge,Command Point Gain,Scrap-Tek,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 22.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Deprecated Repositories.",The Deprecated Repositories,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1102,Hardened EPI-Center Moon-Silver World-Tree Mantle of Scrap Magnetism,Standard / Non-Godly,,23,Rare,3,208,Armor,Shoulders,Mantle,Medium,,0,0,90,6,58,Aether,Resonance,Protocol Rating,Sylvan Warden,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 23.,Crafting Pattern,"Crafting schematic using Moon-Silver, reinforced jawbone, and regional salvage from EPI-Center.",The EPI-Center,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1118,Hardened Alternating Archives Moon-Silver Thruster Cloak of Null Ward,Standard / Non-Godly,,23,Rare,3,207,Armor,Back,Cloak,Medium,,0,0,58,4,58,Combo Decay Resistance,Stagger Damage,Scrap Charge Gain,Orbital Striker,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 23.,Crafting Pattern,"Crafting schematic using Moon-Silver, reinforced jawbone, and regional salvage from Alternating Archives.",The Alternating Archives,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1123,Supercharged Anomaly Ward Cindervale Steel Maelstrom Vine Scythe of Sevenfold Counter,Standard / Non-Godly,,23,Super,5,269,Weapon,Two-Hand Weapon,Vine Scythe,None,Medium,90,147,0,0,32,Focus,Aether,Fortitude,Flux-Caster,Sevenfold Counter,Super affix: minor Sevenfold Counter trigger after a perfect parry or vault.,Crafting Pattern,"Crafting schematic using Cindervale Steel, phalanx shield scrap, and regional salvage from Anomaly Ward.",The Anomaly Ward,Crafting,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1134,Plain Anomaly Ward Moon-Silver Aether-Edit Hydraulic Knuckles of Projectile Reversal,Standard / Non-Godly,,23,Common,1,179,Weapon,Fist Weapon,Hydraulic Knuckles,None,Medium,66,97,0,0,21,Flux Charge Gain,Aether,Stagger Damage,Protocol Weaver,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 23.,Crafting Pattern,"Crafting schematic using Moon-Silver, reinforced jawbone, and regional salvage from Anomaly Ward.",The Anomaly Ward,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1160,Hardened Pocket-Monster Data Plains Sapglass Briar Bracers of Phase-Step,Standard / Non-Godly,,24,Rare,3,216,Armor,Wrists,Bracers,Medium,,0,0,74,5,60,Cooldown Recovery,Verdant Point Gain,Kinetic Charge,Sylvan Warden,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 24.,Crafting Pattern,"Crafting schematic using Sapglass, rush-core filaments, and regional salvage from Pocket-Monster Data Plains.",The Pocket-Monster Data Plains,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1165,Hardened Anomaly Ward Moon-Silver Handler Crossbow of Null Ward,Standard / Non-Godly,,24,Rare,3,219,Weapon,Ranged Weapon,Crossbow,None,Medium,74,115,0,0,26,Agility,Might,Threat Control,Packmaster,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 24.,Crafting Pattern,"Crafting schematic using Moon-Silver, reinforced jawbone, and regional salvage from Anomaly Ward.",The Anomaly Ward,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1176,Tuned Deprecated Repositories Sapglass Grav-Lift Helm of Thermal Shock,Standard / Non-Godly,,24,Uncommon,2,197,Armor,Head,Helm,Medium,,0,0,92,6,55,Verdant Point Gain,Might,Altitude Charge Gain,Orbital Striker,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 24.,Crafting Pattern,"Crafting schematic using Sapglass, rush-core filaments, and regional salvage from Deprecated Repositories.",The Deprecated Repositories,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1181,Tuned Voyage Incubator Moon-Silver Ignition Mantle of Projectile Reversal,Standard / Non-Godly,,24,Uncommon,2,196,Armor,Shoulders,Mantle,Medium,,0,0,85,5,55,Shield Break,Altitude Charge Gain,Aether,Flux-Caster,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 24.,Crafting Pattern,"Crafting schematic using Moon-Silver, reinforced jawbone, and regional salvage from Voyage Incubator.",The Voyage Incubator,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1218,Hardened Voyage Incubator Mirror-Glass Verdant Legwraps of Armor Sunder,Standard / Non-Godly,,25,Rare,3,225,Armor,Legs,Legwraps,Medium,,0,0,98,6,63,Scrap Charge Gain,Combo Decay Resistance,Resonance,Sylvan Warden,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 25.,Crafting Pattern,"Crafting schematic using Mirror-Glass, siphon glands, and regional salvage from Voyage Incubator.",The Voyage Incubator,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1223,Supercharged Marlowe Editing Protocol Sapglass Pack Scrap Cannon of Thermal Shock,Standard / Non-Godly,,25,Super,5,291,Weapon,Heavy Ranged,Scrap Cannon,None,Slow,121,197,0,0,35,Armor Pierce,Protocol Rating,Perfect Parry Window,Packmaster,Thermal Shock,Super affix: minor Thermal Shock trigger after a perfect parry or vault.,Crafting Pattern,"Crafting schematic using Sapglass, rush-core filaments, and regional salvage from Marlowe Editing Protocol.",The Marlowe Editing Protocol,Crafting,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1234,Plain Anomaly Ward Mirror-Glass Zero-G Battleaxe of Dream Memory,Standard / Non-Godly,,25,Common,1,194,Weapon,Two-Hand Weapon,Battleaxe,None,Slow,82,120,0,0,23,Resonance,Protocol Rating,Command Point Gain,Orbital Striker,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 25.,Crafting Pattern,"Crafting schematic using Mirror-Glass, siphon glands, and regional salvage from Anomaly Ward.",The Anomaly Ward,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1260,Hardened Orbital Tether Station Prismatic Data Tuning Pulse Pistols of Hound Latch,Standard / Non-Godly,,26,Rare,3,238,Weapon,Dual Ranged,Pulse Pistols,None,Fast,64,100,0,0,29,Altitude Charge Gain,Armor Pierce,Might,Resonant,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 26.,Crafting Pattern,"Crafting schematic using Prismatic Data, void-stutter shard, and regional salvage from Orbital Tether Station.",The Orbital Tether Station,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1265,Hardened Anomaly Ward Void-Touched Flux Cloak of Armor Sunder,Standard / Non-Godly,,26,Rare,3,233,Armor,Back,Cloak,Medium,,0,0,65,4,65,Stagger Damage,Fortitude,Stagger Damage,Phantom-Shift,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 26.,Crafting Pattern,"Crafting schematic using Void-Touched, aegis shell segments, and regional salvage from Anomaly Ward.",The Anomaly Ward,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1281,Tuned Anomaly Ward Void-Touched Heavy-Chewer Gravity Lance of Dream Memory,Standard / Non-Godly,,26,Uncommon,2,217,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,81,123,0,0,26,Command Point Gain,Critical Chance,Combo Decay Resistance,Packmaster,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 26.,Crafting Pattern,"Crafting schematic using Void-Touched, tremor throat sacs, and regional salvage from Anomaly Ward.",The Anomaly Ward,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1318,Hardened EPI-Center Starwell Alloy Wub Belt of Hydraulic Burst,Standard / Non-Godly,,27,Rare,3,242,Armor,Waist,Belt,Medium,,0,0,75,5,68,Aether,Agility,Threat Control,Resonant,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 27.,Crafting Pattern,"Crafting schematic using Starwell Alloy, venom sac glass, and regional salvage from EPI-Center.",The EPI-Center,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1323,Supercharged Lunar Readiness Base Prismatic Data Afterimage Helm of Mirror Deflection,Standard / Non-Godly,,27,Super,5,310,Armor,Head,Helm,Heavy,,0,0,144,23,87,Evolution Point Gain,Scrap Charge Gain,Critical Chance,Phantom-Shift,Mirror Deflection,Super affix: minor Mirror Deflection trigger after a perfect parry or vault.,Crafting Pattern,"Crafting schematic using Prismatic Data, juggernaut bark-heart, and regional salvage from Lunar Readiness Base.",The Lunar Readiness Base,Crafting,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1334,Plain Zenith Spire Starwell Alloy Thorn Mask of Critical Timing,Standard / Non-Godly,,27,Common,1,205,Armor,Head,Mask,Medium,,0,0,76,5,57,Combo Decay Resistance,Scrap Charge Gain,Aether,Sylvan Warden,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 27.,Crafting Pattern,"Crafting schematic using Starwell Alloy, warden prism core, and regional salvage from Zenith Spire.",The Zenith Spire,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1360,Hardened Urban Sprawl Dawnforge Tempered Seismic Glaive of Briar Binding,Standard / Non-Godly,,28,Rare,3,244,Weapon,Two-Hand Weapon,Glaive,None,Medium,88,137,0,0,29,Focus,Perfect Parry Window,Armor Pierce,Kinetic Juggernaut,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 28.,Crafting Pattern,"Crafting schematic using Dawnforge Tempered, overclocked servo fang, and regional salvage from Urban Sprawl.",The Urban Sprawl,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1365,Hardened Zenith Spire Starwell Alloy Chimera Legwraps of Hydraulic Burst,Standard / Non-Godly,,28,Rare,3,250,Armor,Legs,Legwraps,Heavy,,0,0,108,7,70,Protocol Rating,Evolution Point Gain,Command Point Gain,Apex Mutator,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 28.,Crafting Pattern,"Crafting schematic using Starwell Alloy, phalanx shield scrap, and regional salvage from Zenith Spire.",The Zenith Spire,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1381,Tuned Anomaly Ward Starwell Alloy Blink Protocol Blade of Critical Timing,Standard / Non-Godly,,28,Uncommon,2,233,Weapon,Main Hand,Protocol Blade,None,Medium,78,118,0,0,28,Agility,Cooldown Recovery,Flux Charge Gain,Phantom-Shift,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 28.,Crafting Pattern,"Crafting schematic using Starwell Alloy, reinforced jawbone, and regional salvage from Anomaly Ward.",The Anomaly Ward,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1418,Hardened Syndicate Spire Ancient Ironbark Counterweight Flux Staff of Sonic Reverb,Standard / Non-Godly,,29,Rare,3,253,Weapon,Two-Hand Focus,Flux Staff,None,Medium,87,136,0,0,30,Shield Break,Resonance,Stagger Damage,Kinetic Juggernaut,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 29.,Crafting Pattern,"Crafting schematic using Ancient Ironbark, aegis shell segments, and regional salvage from Syndicate Spire.",The Syndicate Spire,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1423,Supercharged Marlowe Editing Protocol Dawnforge Tempered Mutagen Cape of Flow Retention,Standard / Non-Godly,,29,Super,5,332,Armor,Back,Cape,Medium,,0,0,86,14,93,Might,Stagger Damage,Evolution Point Gain,Apex Mutator,Flow Retention,Super affix: minor Flow Retention trigger after a perfect parry or vault.,Crafting Pattern,"Crafting schematic using Dawnforge Tempered, warden prism core, and regional salvage from Marlowe Editing Protocol.",The Marlowe Editing Protocol,Crafting,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1434,Plain Zenith Spire Ancient Ironbark Acoustic Aegis Shield of Leviathan Pressure,Standard / Non-Godly,,29,Common,1,220,Armor,Shield,Aegis Shield,Heavy,,0,0,164,11,62,Scrap Charge Gain,Stagger Damage,Combo Decay Resistance,Resonant,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 29.,Crafting Pattern,"Crafting schematic using Ancient Ironbark, tremor throat sacs, and regional salvage from Zenith Spire.",The Zenith Spire,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1476,Hardened Deprecated Repositories Eclipse-Hardened Asteroid Command Whistle of Tempo Control,Standard / Non-Godly,,30,Rare,3,261,Weapon,Handler Focus,Command Whistle,None,Medium,60,93,0,0,31,Altitude Charge Gain,Verdant Point Gain,Critical Chance,Kinetic Juggernaut,Tempo Control,Standard affix: modest Tempo Control bonus appropriate for level 30.,Crafting Pattern,"Crafting schematic using Eclipse-Hardened, juggernaut bark-heart, and regional salvage from Deprecated Repositories.",The Deprecated Repositories,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1481,Hardened Raid-Rush Choke Points Ancient Ironbark Apex Mask of Leviathan Pressure,Standard / Non-Godly,,30,Rare,3,267,Armor,Head,Mask,Medium,,0,0,99,6,75,Stagger Damage,Might,Protocol Rating,Apex Mutator,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 30.,Crafting Pattern,"Crafting schematic using Ancient Ironbark, siphon glands, and regional salvage from Raid-Rush Choke Points.",The Raid-Rush Choke Points,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1486,Supercharged Infinite Archives Dawnforge Tempered Haymaker One-Hand Sword of Starwell Sync,Standard / Non-Godly,,30,Super,5,345,Weapon,Main Hand,One-Hand Sword,None,Medium,110,180,0,0,41,Perfect Parry Window,Altitude Charge Gain,Might,Kinetic Juggernaut,Starwell Sync,Super affix: minor Starwell Sync trigger after a perfect parry or vault.,Crafting Pattern,"Crafting schematic using Dawnforge Tempered, nexus crystal eyes, and regional salvage from Infinite Archives.",The Infinite Archives,Crafting,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 weapon tuned for late band enemies; source never requires fighting above the item level.
