quest_id,item_id,item_name,rarity,required_level,class,slot,item_power,unique_effect,set_name,set_bonus_progression,trade_rule,upgrade_rule
SW-PG-073,G-SW-073,Phase Chest of the Dawnshield Covenant,Godly,40,Phantom-Shift,Chest,1057,Godly passive: grants a post-boss over-shield when class identity mechanics trigger under pressure.,Sky Warden Godly Covenant - Phantom-Shift,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-074,G-SW-074,Chrono Gauntlets of the Dawnshield Covenant,Godly,40,Phantom-Shift,Gauntlets,1046,Godly passive: perfect counters add a stacking chrono mark that increases finisher force.,Sky Warden Godly Covenant - Phantom-Shift,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-075,G-SW-075,Blink Boots of the Dawnshield Covenant,Godly,40,Phantom-Shift,Boots,1041,"Godly passive: vault, dash, or brace actions create a brief aerial wake usable for combo continuation.",Sky Warden Godly Covenant - Phantom-Shift,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-076,G-SW-076,Flux Ring of the Dawnshield Covenant,Godly,40,Phantom-Shift,Ring,1038,"Godly passive: once per encounter, prevents a lethal combo break and restores class resource.",Sky Warden Godly Covenant - Phantom-Shift,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-077,G-SW-077,Shadow Amulet of the Dawnshield Covenant,Godly,40,Phantom-Shift,Amulet,1053,Godly passive: doubles the first elite-control effect landed after entering a special event or dungeon room.,Sky Warden Godly Covenant - Phantom-Shift,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-078,G-SW-078,Singularity Cloak of the Dawnshield Covenant,Godly,40,Phantom-Shift,Cloak,1048,"Godly passive: while airborne or braced, converts incoming hazard pressure into class resource.",Sky Warden Godly Covenant - Phantom-Shift,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-079,G-SW-079,Reality Relic of the Dawnshield Covenant,Godly,40,Phantom-Shift,Relic,1068,Godly active: summons a Sky Warden support echo that performs the class signature control pattern.,Sky Warden Godly Covenant - Phantom-Shift,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-080,G-SW-080,Echo Prime Instrument of the Sky Wardens,Godly,40,Phantom-Shift,Class Tool,1084,Godly capstone: completes the 10-piece class set and unlocks the Sky Warden oath visual transformation.,Sky Warden Godly Covenant - Phantom-Shift,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-081,G-SW-081,Briar Sovereign Armament of the Sky Wardens,Godly,40,Sylvan Warden,Weapon,1068,Godly active: converts a 100-hit combo into a class-specific skystrike that scales with briar mastery.,Sky Warden Godly Covenant - Sylvan Warden,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-082,G-SW-082,Root Helmet of the Dawnshield Covenant,Godly,40,Sylvan Warden,Helmet,1044,Godly passive: reveals elite tells earlier and preserves class resource when reacting to root mechanics.,Sky Warden Godly Covenant - Sylvan Warden,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-083,G-SW-083,World-Tree Chest of the Dawnshield Covenant,Godly,40,Sylvan Warden,Chest,1060,Godly passive: grants a post-boss over-shield when class identity mechanics trigger under pressure.,Sky Warden Godly Covenant - Sylvan Warden,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-084,G-SW-084,Tether Gauntlets of the Dawnshield Covenant,Godly,40,Sylvan Warden,Gauntlets,1049,Godly passive: perfect counters add a stacking tether mark that increases finisher force.,Sky Warden Godly Covenant - Sylvan Warden,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-085,G-SW-085,Heartwood Boots of the Dawnshield Covenant,Godly,40,Sylvan Warden,Boots,1044,"Godly passive: vault, dash, or brace actions create a brief aerial wake usable for combo continuation.",Sky Warden Godly Covenant - Sylvan Warden,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-086,G-SW-086,Canopy Ring of the Dawnshield Covenant,Godly,40,Sylvan Warden,Ring,1041,"Godly passive: once per encounter, prevents a lethal combo break and restores class resource.",Sky Warden Godly Covenant - Sylvan Warden,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-087,G-SW-087,Bloom Amulet of the Dawnshield Covenant,Godly,40,Sylvan Warden,Amulet,1056,Godly passive: doubles the first elite-control effect landed after entering a special event or dungeon room.,Sky Warden Godly Covenant - Sylvan Warden,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-088,G-SW-088,Forest Cloak of the Dawnshield Covenant,Godly,40,Sylvan Warden,Cloak,1051,"Godly passive: while airborne or braced, converts incoming hazard pressure into class resource.",Sky Warden Godly Covenant - Sylvan Warden,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-089,G-SW-089,Regrowth Relic of the Dawnshield Covenant,Godly,40,Sylvan Warden,Relic,1071,Godly active: summons a Sky Warden support echo that performs the class signature control pattern.,Sky Warden Godly Covenant - Sylvan Warden,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-090,G-SW-090,Nature Prime Instrument of the Sky Wardens,Godly,40,Sylvan Warden,Class Tool,1087,Godly capstone: completes the 10-piece class set and unlocks the Sky Warden oath visual transformation.,Sky Warden Godly Covenant - Sylvan Warden,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-091,G-SW-091,Ignition Sovereign Armament of the Sky Wardens,Godly,40,Flux-Caster,Weapon,1071,Godly active: converts a 100-hit combo into a class-specific skystrike that scales with ignition mastery.,Sky Warden Godly Covenant - Flux-Caster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-092,G-SW-092,Glacial Helmet of the Dawnshield Covenant,Godly,40,Flux-Caster,Helmet,1047,Godly passive: reveals elite tells earlier and preserves class resource when reacting to glacial mechanics.,Sky Warden Godly Covenant - Flux-Caster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-093,G-SW-093,Thermal Chest of the Dawnshield Covenant,Godly,40,Flux-Caster,Chest,1063,Godly passive: grants a post-boss over-shield when class identity mechanics trigger under pressure.,Sky Warden Godly Covenant - Flux-Caster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-094,G-SW-094,Crucible Gauntlets of the Dawnshield Covenant,Godly,40,Flux-Caster,Gauntlets,1052,Godly passive: perfect counters add a stacking crucible mark that increases finisher force.,Sky Warden Godly Covenant - Flux-Caster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-095,G-SW-095,Maelstrom Boots of the Dawnshield Covenant,Godly,40,Flux-Caster,Boots,1047,"Godly passive: vault, dash, or brace actions create a brief aerial wake usable for combo continuation.",Sky Warden Godly Covenant - Flux-Caster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-096,G-SW-096,Aether Ring of the Dawnshield Covenant,Godly,40,Flux-Caster,Ring,1044,"Godly passive: once per encounter, prevents a lethal combo break and restores class resource.",Sky Warden Godly Covenant - Flux-Caster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-097,G-SW-097,Flux Amulet of the Dawnshield Covenant,Godly,40,Flux-Caster,Amulet,1059,Godly passive: doubles the first elite-control effect landed after entering a special event or dungeon room.,Sky Warden Godly Covenant - Flux-Caster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-098,G-SW-098,Plasma Cloak of the Dawnshield Covenant,Godly,40,Flux-Caster,Cloak,1054,"Godly passive: while airborne or braced, converts incoming hazard pressure into class resource.",Sky Warden Godly Covenant - Flux-Caster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-099,G-SW-099,Elemental Relic of the Dawnshield Covenant,Godly,40,Flux-Caster,Relic,1074,Godly active: summons a Sky Warden support echo that performs the class signature control pattern.,Sky Warden Godly Covenant - Flux-Caster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-100,G-SW-100,Avatar Prime Instrument of the Sky Wardens,Godly,40,Flux-Caster,Class Tool,1090,Godly capstone: completes the 10-piece class set and unlocks the Sky Warden oath visual transformation.,Sky Warden Godly Covenant - Flux-Caster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
